t,x,y,yaw,vx,vy,v,omega
0.0,0.28164467797196124,0.5668693438395288,3.088600126405861,0.006793686285098975,0.0012327329777740588,-0.0069046219255534625,-0.01187252772195464
0.057098388671875,0.2816531755445844,0.5668770485538062,3.088600126405861,0.005180419416808549,0.0009636402816240224,-0.005269283435763866,-0.0063001723453371145
0.0574619770050048,0.28168049891195585,0.5668869349584216,3.089157415851268,0.003737332940362704,0.0007220826995633645,-0.0038064499119427344,-0.0014184978855833008
0.0576069355010986,0.2817033867693042,0.5668946529113456,3.088600126405861,0.0024644268557614374,0.0005080602315920852,-0.0025162521587320315,0.002772495657306801
0.0577244758605957,0.28171967936140224,0.5669120300665608,3.088600126405861,0.0013617011630047506,0.00032157287771018476,-0.0013991565934545354,0.006272808283333192
0.0577940940856933,0.28178014873875834,0.5669120300665608,3.088913468902963,0.0004291558620926421,0.00016262063791766293,-0.0004589337924420324,0.009082439992495871
0.0578758716583251,0.28178014873875834,0.5668946529113456,3.088966203297165,-0.00033320904697488736,3.1203512214519984e-05,0.00033466689134187505,0.01120139078479484
0.0733706951141357,0.28178014873875834,0.5668944329564412,3.088913468902963,-0.0009253935641978378,-7.267849939924449e-05,0.000928243186311488,0.012629660660230095
0.0734038352966308,0.2817623548358727,0.5668944329564412,3.088913468902963,-0.0013473976895762075,-0.00014902539692363012,0.001355613920997991,0.013367249618801643
0.1223208904266357,0.28174687920362734,0.5668944329564412,3.088966203297165,-0.0015992214231099985,-0.00019783718035863707,0.0016114120236817846,0.013414157660509476
0.1254720687866211,0.2817139266649752,0.5668951397474092,3.0890900242845696,-0.0016808647648039465,-0.0002191138497119327,0.001695086203322713,0.012770384785308786
0.1255078315734863,0.2816746962465132,0.5668964853635565,3.0895920491439823,-0.0014680788235401088,-8.734200530421954e-05,0.001470674694831414,0.011329176838474786
0.1255156993865966,0.2816653055380585,0.5668964853635565,3.089625671753193,-0.0009553119558548817,2.959650380648937e-05,0.0009557703102926179,0.0093873433060917
0.1255228519439697,0.28164239004247554,0.5668964853635565,3.0896664031965684,-0.00016250323211688955,0.00010870630446188634,0.0001955105139837651,0.004069840429474225
0.1477198600769043,0.28164239004247554,0.5668763796265346,3.0897258894899413,0.0005356644482305273,0.00011349269717389476,-0.0005475554706236809,0.0019570465538093496
0.147874116897583,0.2816653055380585,0.5668763796265346,3.0897258894899413,0.0012130756268119158,7.76013070783732e-05,-0.001215555197934423,-0.002698585569608225
0.1480402946472168,0.2816786479208242,0.5668763796265346,3.0897258894899413,0.0015046741899555904,2.6349449476131825e-05,-0.0015049048845047343,-0.007266238272716885
0.1732792854309082,0.28173198359477525,0.5669202831683718,3.089454235051491,0.0015268973267779234,8.684295093089323e-05,-0.0015293649481559182,-0.010207011879167727
0.2606680393218994,0.28177270527346376,0.5669202831683718,3.089206742041922,0.0012426039035721842,0.0001148352800020569,-0.0012478988751922092,-0.011064897593047962
0.260775089263916,0.28177270527346376,0.5669202831683718,3.089182412673018,0.0007426699542425058,0.00011530500698470059,-0.000751567632066674,-0.009895145767675917
0.2608261108398437,0.28177270527346376,0.5668866357489297,3.0891046079263287,-5.7172091947041426e-05,5.9656234654481555e-05,8.262877483511131e-05,-0.006186617834493813
0.267510175704956,0.281769369388799,0.5668824883514809,3.0891046079263287,-0.0010048690590369197,1.220637598239871e-05,0.0010049431931330088,-0.0005617224043972247
0.2675220966339111,0.2817535675810152,0.5668824883514809,3.0891046079263287,-0.0015694784764526126,-3.7318224076848816e-05,0.0015699220801989708,0.002736819717635064
0.2908949851989746,0.2816872758507944,0.5668866357489297,3.089182412673018,-0.0018384073829778025,-2.1517832991341246e-05,0.0018385333075372704,0.005261188950237972
0.2909610271453857,0.2816867196527818,0.5669076857511814,3.08865385708067,-0.0017094122971940129,-5.827130417618287e-05,0.001710405199561936,0.006184285111403454
0.2909655570983886,0.2816622520713903,0.5669076857511814,3.0894549582732145,-0.0012322570159594703,-5.01599162598676e-05,0.0012332774913135062,0.006094757163204512
0.2909688949584961,0.28165096247110166,0.5669076857511814,3.089632999068703,-0.0004520504056823582,-1.92455493139565e-05,0.00045245989926841093,0.005296916110003713
0.2909731864929199,0.2816446805511935,0.5668893352413876,3.089634479083265,0.00037647413974378763,6.538991425111829e-05,-0.00038211074151558934,0.0022859520015768853
