t,x,y,yaw,vx,vy,v,omega
0.0,0.3949101297676299,0.26058037960952063,-3.1371397017924374,0.005501486926291993,-0.0060872828134162504,-0.008204960112680291,0.008241342065408691
2.9802322387695312e-05,0.3950808841385884,0.26058794873695973,-3.137190402677221,0.004498636629228659,-0.0050541387940587195,-0.0067662434534568085,0.0062259305487550745
5.030632019042969e-05,0.3950808841385884,0.260601966231985,-3.137190402677221,0.0035963973674551933,-0.004118751517280935,-0.005467923562536573,0.004447788021629917
6.961822509765625e-05,0.39500822150355086,0.26061189995293854,-3.137190402677221,0.002794769140971595,-0.0032811209830828944,-0.004310045180384304,0.0029069144840332198
0.0326960086822509,0.39500822150355086,0.26061189995293854,-3.1372285942829845,0.002093751949777863,-0.002541247191464602,-0.0032926789268504955,0.0016033099359649822
0.0327565670013427,0.39509617203675645,0.26058794873695973,-3.137174144654405,0.0014933457938739983,-0.0018991301424260548,-0.002415942250541674,0.0005369743774252054
0.0327730178833007,0.39500822150355086,0.2605804750986377,-3.1371419302863086,0.000993550673260001,-0.0013547698359672538,-0.0016800429306366373,-0.00029209219158611224
0.0327844619750976,0.3950394429897596,0.26049884726985045,-3.1370768613794158,0.0005943665879358692,-0.0009081662720881986,-0.0010853744140217711,-0.0008838897710689688
0.0581803321838378,0.3950394429897596,0.26049884726985045,-3.1371419302863086,0.00029579353790160664,-0.0005593194507888896,-0.0006327179980806096,-0.0012384183610233653
0.0582275390625,0.3950394429897596,0.26050441252908296,-3.1370768613794158,9.783152315720975e-05,-0.00030822937206932666,-0.0003233826722777692,-0.0013556779614493017
0.0755555629730224,0.3950394429897596,0.26053560905281886,-3.1371419302863086,4.805437019972381e-07,-0.00015489603593113466,0.00015489678133979702,-0.0012356685723537986
0.0756058692932128,0.39504964891205013,0.26053560905281886,-3.1371419302863086,0.0016671907037026923,0.0005107999769008442,-0.001743686169846679,-0.002244980219038517
0.0915746688842773,0.39505520380994263,0.26054593404391857,-3.137163659754466,0.001774715954923567,0.0007394314560237314,-0.0019225960571107087,-0.0018677636161377187
0.1357259750366211,0.39505520380994263,0.2605562009433411,-3.137163659754466,0.0013024517730847451,0.0006245918866988331,-0.0014444707148785,-0.0007384787604212129
0.1357777118682861,0.39504964891205013,0.26056364062975407,-3.137163659754466,0.001321824847529407,0.00030940122962838656,-0.0013575529634020536,0.0019606264651241823
0.1357996463775634,0.39505819799074077,0.26056364062975407,-3.137234099534314,0.00149115640122216,-0.000416134235606741,-0.0015481327833715783,0.005177555609371609
0.1358089447021484,0.3951036638703858,0.26056364062975407,-3.137241170557567,0.0004353431710418243,-0.0010857361669865118,-0.0011697635234846886,0.007942721312382162
0.1358177661895752,0.3950648855201033,0.2605401987823046,-3.1369949805289568,0.0002584629199991473,-0.002025322529680046,-0.0020417478860633273,0.00899429175986688
0.1679804325103759,0.3950648855201033,0.2605153151192756,-3.137115838635707,-0.00011141955767252076,-0.0020837030961225744,0.002086679877370447,0.007879961237841737
0.1679995059967041,0.3950648855201033,0.2605153151192756,-3.137115838635707,-0.0005879997534936066,-0.0015737094252481487,0.0016799717453646061,0.0064333762449755305
0.1680612564086914,0.39509660355537857,0.26049137233738223,-3.1369949805289568,-0.0011008170383957072,-0.0006073878668912958,0.0012572661503711354,0.002971456468089162
0.2081372737884521,0.3950648855201033,0.26049137233738223,-3.136949505332639,-0.0009166416918228726,0.0008331348623289436,0.0012386870831714385,-0.0016167334477281692
0.2548542022705078,0.3950490571063733,0.2605186975003777,-3.136949505332639,-0.0005877316859580484,0.002184800993493108,0.002262472964666663,-0.004577135646303798
0.254974365234375,0.3950490571063733,0.2605382638662772,-3.136949505332639,-0.0001575286971949863,0.0029633977081993945,0.00296758172042513,-0.006875014645757904
0.2791652679443359,0.3950557992717456,0.2605382638662772,-3.137086207070007,0.0006027476514761654,0.0031702329521786365,-0.0032270236600371103,-0.008580938813358419
0.2794067859649658,0.3950557992717456,0.26055586000768177,-3.137141334287675,0.0013816450039147443,0.002793292423858368,-0.0031163160112586672,-0.009555907448838052
0.2826223373413086,0.39506379567520733,0.26055586000768177,-3.1372400441157984,0.0020605329601527944,0.0019207657373837561,-0.0028169375388501965,-0.008549887298755277
0.2829673290252685,0.39506379567520733,0.2605700050178782,-3.1372400441157984,0.0019074758830496807,0.0005166354643438287,-0.0019762025319875294,-0.005697377554681804
0.2830073833465576,0.39506379567520733,0.26059104816559664,-3.1372400441157984,0.0018369333218281603,-0.0009269936934145906,-0.0020575814288802917,-0.0045357249036004355
0.2830357551574707,0.3950876228339164,0.26059104816559664,-3.1372544692366127,0.001596427243130305,-0.0021097991097479007,-0.0026457196045880714,-0.0013419395192135752
0.2830643653869629,0.3951278233799484,0.26059104816559664,-3.1372216195618807,0.0012574526213182113,-0.0031128962174872266,-0.00335727716396879,0.00216065591510306
0.3142163753509521,0.39510507049462595,0.26052488100273463,-3.137051679394504,0.00033490218177506526,-0.003288038182709424,-0.003305049857765052,0.004567087946811821
0.3147385120391845,0.39510507049462595,0.2604977018995244,-3.1371367535978703,-0.00044839096027532444,-0.0028604643729510937,0.0028953947713876806,0.005235848257536535
0.3168172836303711,0.39510507049462595,0.2604977018995244,-3.1371367535978703,-0.0010366556568753293,-0.0021302395279145236,0.0023690874608635944,0.00308051845113555
0.3449985980987549,0.39507586619954693,0.2604977018995244,-3.137134833949017,-0.001475365341493895,-0.001171913963033705,0.0018841669850718544,0.0002098287729879189
0.3451204299926758,0.39507168748280863,0.26050110029445017,-3.137134833949017,-0.001979108750987557,0.00029364260567302236,0.0020007742071763046,-0.0017877313162966146
0.3452332019805908,0.3950631108263678,0.26050686194670203,-3.137134833949017,-0.001911470009860916,0.002108221642656699,0.002845754046498713,-0.0033857632600824417
0.3453292846679687,0.39506193004522056,0.2605235772709861,-3.137134833949017,-0.001723160334392848,0.003355082665799425,0.003771718604611517,-0.0036234098999070596
0.3453590869903564,0.39506193004522056,0.26053771524297004,-3.137157704627437,-0.0013017698955646861,0.00390699690932228,0.0041181585339144415,-0.003227577396392789
0.384735107421875,0.3950631108263678,0.26055367818641556,-3.1372206624193586,-0.0005273043629372975,0.0035163461603305857,0.0035556631182445224,-0.002043069148603749
0.3849532604217529,0.39506193004522056,0.26057253062051466,-3.1372206624193586,0.00014019033059869956,0.0022422769735002124,-0.0022466551481441573,0.00047585153073415043
0.3849782943725586,0.39506195280608186,0.26057253062051466,-3.1372699560324984,0.00024509841913250563,0.0001090005532597138,-0.00026824309063268917,0.0036195909142175964
0.3849966526031494,0.39506195280608186,0.26058185203725664,-3.1372699560324984,0.00042602862253066087,-0.0013574462135897136,-0.001422729984924906,0.003917056228200266
0.409980297088623,0.39506195280608186,0.26058599106360647,-3.137102948939821,0.00011894850207566643,-0.00216654482271883,-0.002169807644699366,0.004217395007017899
0.4100711345672607,0.39506195280608186,0.26058599106360647,-3.137102948939821,-0.0002611197437883406,-0.002556905510449292,0.0025702041377995725,0.003667922372205812
0.4134624004364013,0.3950861999418247,0.260560171438369,-3.137102948939821,-0.0005077705069756466,-0.0024826805761514192,0.0025340745314520346,0.0021861174262309824
0.4534838199615478,0.39506195280608186,0.260488045941195,-3.137102948939821,0.0002543519539938699,-0.002034866217992648,-0.002050701207301591,-0.0008981661649478667
0.4535865783691406,0.39506195280608186,0.260488045941195,-3.137102948939821,-0.00029556424252985547,-0.001106631263947666,0.0011454217458249413,-0.003546310549924492
0.4536221027374267,0.39506195280608186,0.260488045941195,-3.137102948939821,-0.00025442478081322273,0.00036740127514678367,0.00044689558743775826,-0.005326534750139
0.4781501293182373,0.3950528927071699,0.26049729140535444,-3.137118324072022,-0.00017831485730079866,0.0019348513986912896,0.0019430507258823286,-0.005857942976042363
0.4784390926361084,0.3950528927071699,0.2605265959013974,-3.137179951505876,7.712218829258877e-05,0.002880994099994899,-0.0028820261685370686,-0.005308377567089018
0.4784631729125976,0.3950528927071699,0.26057214810835605,-3.1372652558943246,0.00021239770136521896,0.003149724050004604,-0.00315687731385346,-0.004187136724655538
0.5095975399017334,0.39504566353960335,0.26058039894137786,-3.1372652558943246,0.00033585611276482075,0.002801639179828591,-0.002821698322364054,-0.001711028765654099
0.5097241401672363,0.39507832618392824,0.26058039894137786,-3.137291637561092,0.001491407694805269,0.0011721950234445944,-0.001896928592518084,-0.008387341387606106
0.5429456233978271,0.39507832618392824,0.260583369228225,-3.137291637561092,0.001546717548400467,-0.00014491162028690274,-0.0015534910853378355,-0.0074448559539574966
0.5430185794830322,0.395098011374433,0.260583369228225,-3.1372609864803955,0.0008322782464983969,-0.0013753992085092093,-0.001607610046734657,-0.00034233614391387945
