timestamp_s,elapsed_s,robot_x,robot_y,robot_yaw,path_x,path_y,delta,cross_track_error,heading_error
4.273,0.0009999999999994458,-18.439999987606523,4.29001556332914,1.5700000000000198,,,0.0,0.0,0.0
,,,,,-0.015529612929899628,0.013799056587387781,,,
,,,,,0.03447038781515843,0.013799056587387781,,,
,,,,,0.08447038856021649,0.013799056587387781,,,
,,,,,0.13447038930527455,0.013799056587387781,,,
,,,,,0.1844703900503326,0.013799056587387781,,,
,,,,,0.23447039079539067,0.013799056587387781,,,
,,,,,0.28447039154044873,0.013799056587387781,,,
,,,,,0.3344703922855068,0.013799056587387781,,,
,,,,,0.38447039303056485,0.013799056587387781,,,
,,,,,0.4344703937756229,0.013799056587387781,,,
,,,,,0.48447039452068097,0.013799056587387781,,,
,,,,,0.534470395265739,0.013799056587387781,,,
,,,,,0.5844703960107971,0.013799056587387781,,,
,,,,,0.6344703967558551,0.013799056587387781,,,
,,,,,0.6844703975009132,0.013799056587387781,,,
,,,,,0.7344703982459713,-0.03620094415767028,,,
,,,,,0.7844703989910293,-0.08620094490272834,,,
,,,,,0.8344703997360874,-0.08620094490272834,,,
,,,,,0.8844704004811454,-0.08620094490272834,,,
,,,,,0.9344704012262035,-0.08620094490272834,,,
,,,,,0.9844704019712616,-0.08620094490272834,,,
,,,,,1.0344704027163196,-0.08620094490272834,,,
,,,,,1.0844704034613777,-0.08620094490272834,,,
,,,,,1.1344704042064357,-0.08620094490272834,,,
,,,,,1.1844704049514938,-0.08620094490272834,,,
,,,,,1.2344704056965519,-0.08620094490272834,,,
,,,,,1.28447040644161,-0.08620094490272834,,,
,,,,,1.334470407186668,-0.08620094490272834,,,
,,,,,1.384470407931726,-0.08620094490272834,,,
,,,,,1.434470408676784,-0.08620094490272834,,,
,,,,,1.4844704094218422,-0.08620094490272834,,,
,,,,,1.5344704101669002,-0.08620094490272834,,,
,,,,,1.5844704109119583,-0.1362009456477864,,,
,,,,,1.6344704116570163,-0.1362009456477864,,,
,,,,,1.6844704124020744,-0.1362009456477864,,,
,,,,,1.7344704131471325,-0.1362009456477864,,,
,,,,,1.7844704138921905,-0.1362009456477864,,,
,,,,,1.8344704146372486,-0.1362009456477864,,,
,,,,,1.8844704153823066,-0.1362009456477864,,,
,,,,,1.9344704161273647,-0.1362009456477864,,,
,,,,,1.9844704168724228,-0.1362009456477864,,,
,,,,,2.034470417617481,-0.1362009456477864,,,
,,,,,2.084470418362539,-0.1362009456477864,,,
,,,,,2.134470419107597,-0.1362009456477864,,,
,,,,,2.184470419852655,-0.1362009456477864,,,
,,,,,2.234470420597713,-0.1362009456477864,,,
,,,,,2.284470421342771,-0.1362009456477864,,,
,,,,,2.334470422087829,-0.1362009456477864,,,
,,,,,2.3844704228328872,-0.1362009456477864,,,
,,,,,2.4344704235779453,-0.1362009456477864,,,
,,,,,2.4844704243230034,-0.1362009456477864,,,
,,,,,2.5344704250680614,-0.1362009456477864,,,
,,,,,2.5844704258131195,-0.1362009456477864,,,
,,,,,2.6344704265581775,-0.1362009456477864,,,
,,,,,2.6844704273032356,-0.1362009456477864,,,
,,,,,2.7344704280482937,-0.1362009456477864,,,
,,,,,2.7844704287933517,-0.1362009456477864,,,
,,,,,2.8344704295384098,-0.1362009456477864,,,
,,,,,2.884470430283468,-0.1362009456477864,,,
,,,,,2.934470431028526,-0.1362009456477864,,,
,,,,,2.984470431773584,-0.1362009456477864,,,
,,,,,3.034470432518642,-0.1362009456477864,,,
,,,,,3.0844704332637,-0.1362009456477864,,,
,,,,,3.134470434008758,-0.1362009456477864,,,
,,,,,3.184470434753816,-0.1362009456477864,,,
,,,,,3.2344704354988743,-0.1362009456477864,,,
,,,,,3.2844704362439323,-0.1362009456477864,,,
,,,,,3.3344704369889904,-0.1362009456477864,,,
,,,,,3.3844704377340484,-0.1362009456477864,,,
,,,,,3.4344704384791065,-0.1362009456477864,,,
,,,,,3.4844704392241646,-0.1362009456477864,,,
,,,,,3.5344704399692226,-0.1362009456477864,,,
,,,,,3.5844704407142807,-0.1362009456477864,,,
,,,,,3.6344704414593387,-0.1362009456477864,,,
,,,,,3.684470442204397,-0.1362009456477864,,,
,,,,,3.734470442949455,-0.1362009456477864,,,
,,,,,3.784470443694513,-0.1362009456477864,,,
,,,,,3.834470444439571,-0.1362009456477864,,,
,,,,,3.884470445184629,-0.1362009456477864,,,
,,,,,3.934470445929687,-0.1362009456477864,,,
,,,,,3.984470446674745,-0.1362009456477864,,,
,,,,,4.034470447419803,-0.1362009456477864,,,
,,,,,4.084470448164861,-0.1362009456477864,,,
,,,,,4.134470448909919,-0.1362009456477864,,,
,,,,,4.184470449654977,-0.1362009456477864,,,
,,,,,4.2344704504000354,-0.1362009456477864,,,
,,,,,4.2844704511450935,-0.1362009456477864,,,
,,,,,4.334470451890152,-0.1362009456477864,,,
,,,,,4.38447045263521,-0.1362009456477864,,,
,,,,,4.434470453380268,-0.1362009456477864,,,
,,,,,4.484470454125326,-0.1362009456477864,,,
,,,,,4.534470454870384,-0.1362009456477864,,,
,,,,,4.584470455615442,-0.1362009456477864,,,
,,,,,4.6344704563605,-0.1362009456477864,,,
,,,,,4.684470457105558,-0.1362009456477864,,,
,,,,,4.734470457850616,-0.1362009456477864,,,
,,,,,4.784470458595674,-0.1362009456477864,,,
,,,,,4.834470459340732,-0.18620094639284446,,,
