t,joy_throttle,joy_steering
-0.00017380714416503906,-0.0,-0.0
0.0342257022857666,-0.0,-0.0
0.07139921188354492,-0.0,-0.0
0.09146261215209961,-0.0,-0.0
0.1632688045501709,-0.0,-0.0
0.1955091953277588,-0.0,-0.0
0.25282764434814453,-0.0,-0.0
0.2954120635986328,-0.0,-0.0
0.35312557220458984,-0.0,-0.0
0.3913297653198242,-0.0,-0.0
0.4931802749633789,-0.0,-0.0
0.552384614944458,-0.0,-0.0
0.6362719535827637,-0.0,-0.0
0.6842153072357178,-0.0,-0.0
0.7384204864501953,-0.0,-0.0
0.7801282405853271,-0.0,-0.0
0.8407497406005859,-0.0,-0.0
0.9044687747955322,-0.0,-0.0
0.9627635478973389,-0.0,-0.0
1.03248929977417,-0.0,-0.0
1.0929059982299805,-0.0,-0.0
1.1851146221160889,-0.0,-0.0
1.2503812313079834,-0.0,-0.0
1.3343756198883057,-0.0,-0.0
1.387521743774414,-0.0,-0.0
1.4556019306182861,-0.0,-0.0
1.4874975681304932,-0.0,-0.0
1.5423932075500488,-0.0,-0.0
1.5849812030792236,-0.0,-0.0
1.6361360549926758,-0.0,-0.0
1.704075813293457,-0.0,-0.0
1.7392454147338867,-0.0,-0.0
1.8017148971557617,-0.0,-0.0
1.8408677577972412,-0.0,-0.0
1.8921236991882324,-0.0,-0.0
1.9547622203826904,-0.0,-0.0
2.0647454261779785,-0.0,-0.0
2.0923969745635986,-0.0,-0.0
2.143354654312134,-0.0,-0.0
2.189910650253296,-0.0,-0.0
2.248116970062256,-0.0,-0.0
2.3117871284484863,-0.0,-0.0
2.340876817703247,-0.0,-0.0
2.4052064418792725,-0.0,-0.0
2.4449124336242676,-0.0,-0.0
2.566558361053467,-0.0,-0.0
2.603634834289551,-0.0,-0.0
2.654715061187744,-0.0,-0.0
2.697848081588745,-0.0,-0.0
2.7533364295959473,-0.0,-0.0
2.794757604598999,-0.0,-0.0
2.8553152084350586,-0.0,-0.0
2.919025421142578,-0.0,-0.0
2.9484076499938965,-0.0,-0.0
3.052180290222168,-0.0,-0.0
3.110521078109741,-0.0,-0.0
3.157435655593872,-0.0,-0.0
3.2094244956970215,-0.0,-0.0
3.273500919342041,-0.0,-0.0
3.3050637245178223,-0.0,-0.0
3.4008235931396484,-0.0,-0.0
3.4652106761932373,-0.0,-0.0
3.5047078132629395,-0.0,-0.0
3.5768282413482666,-0.0,-0.0
3.6614925861358643,-0.0,-0.0
3.701540946960449,-0.0,-0.0
3.753565788269043,-0.0,-0.0
3.85497784614563,-0.0,-0.0
3.9128077030181885,-0.0,-0.0
3.980775833129883,-0.0,-0.0
4.052824258804321,-0.0,-0.0
4.117568254470825,-0.0,-0.0
4.1562111377716064,-0.0,-0.0
4.213193893432617,-0.0,-0.0
4.254734754562378,-0.0,-0.0
4.307552337646484,-0.0,-0.0
4.406644344329834,-0.0,-0.0
4.474919319152832,-0.0,-0.0
4.50566840171814,-0.0,-0.0
4.565720796585083,-0.0,-0.0
4.622135162353516,-0.0,-0.0
4.718816041946411,-0.0,-0.0
4.75712251663208,-0.0,-0.0
4.812018156051636,-0.0,-0.0
4.88011908531189,-0.0,-0.0
4.911580324172974,-0.0,-0.0
5.0149827003479,-0.0,-0.0
5.067103147506714,-0.0,-0.0
5.112733602523804,-0.0,-0.0
5.171984910964966,-0.0,-0.0
5.213749885559082,0.001048872945830226,-0.0
5.213800430297852,0.06709735095500946,-0.0
5.213808298110962,0.25698673725128174,-0.0
5.213813781738281,0.3560594320297241,-0.0
5.213852167129517,0.4716442823410034,-0.0
5.2138683795928955,0.5707169771194458,-0.0
5.221600294113159,0.702813982963562,-0.0
5.261492013931274,0.826654851436615,-0.0
5.261597633361816,0.950495719909668,-0.0
5.261616230010986,1.0,-0.0
5.313400745391846,1.0,-0.0
5.354870796203613,1.0,-0.0
5.392287492752075,1.0,-0.0
5.448858261108398,1.0,-0.0
5.49587607383728,1.0,-0.0
5.590179443359375,1.0,-0.0
5.685453414916992,1.0,-0.0
5.747403383255005,1.0,-0.0
5.791533470153809,1.0,-0.0
5.904569387435913,1.0,-0.0
5.94288969039917,1.0,-0.0
6.040611267089844,1.0,-0.0
6.111493110656738,1.0,-0.0
6.1409993171691895,1.0,-0.0
6.196361780166626,1.0,-0.0
6.243039131164551,1.0,-0.0
6.293461322784424,1.0,-0.0
6.3947343826293945,1.0,-0.0
6.457499742507935,1.0,-0.0
6.493734359741211,1.0,-0.0
6.610293626785278,1.0,-0.0
6.64300537109375,1.0,-0.0
6.747840166091919,1.0,-0.0
6.793749570846558,1.0,-0.0
6.849465608596802,1.0,-0.0
6.849496841430664,1.0,-0.0
6.8495001792907715,0.5707169771194458,-0.0
6.852658271789551,0.5707169771194458,-0.0
6.852688789367676,0.1744261234998703,-0.0
6.852695465087891,-0.04229704663157463,-0.0
6.855993032455444,-0.05880916491150856,-0.0
6.886293172836304,-0.0,-0.0
6.973975658416748,-0.0,-0.0
6.974003314971924,-0.12485764175653458,-0.0
6.9804158210754395,-0.20741824805736542,-0.0
7.002916097640991,-0.20741824805736542,-0.0
7.002946853637695,-0.4633561074733734,-0.0
7.003027677536011,-0.4633561074733734,-0.0
7.003033638000488,-0.6284772753715515,-0.0
7.011458396911621,-0.6284772753715515,-0.0
7.011463165283203,-0.966975748538971,-0.0
7.05010461807251,-0.966975748538971,-0.0
7.050121545791626,-1.0,-0.0
7.050161361694336,-1.0,-0.0
7.157996654510498,-1.0,-0.0
7.213526010513306,-1.0,-0.0
7.213546514511108,-1.0,-0.0
7.213579177856445,-1.0,-0.0
7.227083444595337,-1.0,-0.0
7.256315231323242,-1.0,-0.0
7.259524822235107,-1.0,-0.0
7.2595624923706055,-1.0,-0.0
7.259577751159668,-0.9256954193115234,-0.0
7.259624242782593,-0.8679030537605286,-0.0
7.259632349014282,-0.826622724533081,-0.0
7.259654521942139,-0.760574221611023,-0.0
7.27722954750061,-0.6532454490661621,-0.0
7.277245998382568,-0.3973076045513153,-0.0
7.280414581298828,-0.0,-0.0
7.355000257492065,-0.0,-0.0
7.387197017669678,-0.0,-0.0
7.459043025970459,-0.0,-0.0
7.484364032745361,-0.0,-0.0
7.540456056594849,-0.0,-0.0
7.587116003036499,-0.0,-0.0
7.645248174667358,-0.0,-0.0
7.746119737625122,-0.0,-0.0
7.807508945465088,-0.0,-0.0
7.835934162139893,-0.0,-0.0
7.893200635910034,-0.0,-0.0
7.9480881690979,-0.0,-0.0
8.039634466171265,-0.0,-0.0
8.102648496627808,-0.0,-0.0
8.140734672546387,-0.0,-0.0
8.196308374404907,-0.0,-0.0
8.297514915466309,-0.0,-0.0
8.341028213500977,-0.0,-0.0
8.39537525177002,-0.0,-0.0
8.398521900177002,-0.0,-0.0
8.448046445846558,-0.0,-0.0
8.559401035308838,-0.0,-0.0
8.664291858673096,-0.0,-0.0
8.69430160522461,-0.0,-0.0
8.745189428329468,-0.0,-0.0
8.795846939086914,-0.0,-0.0
8.862151622772217,-0.0,-0.0
8.9248046875,-0.0,-0.0
8.955087423324585,-0.0,-0.0
9.053070783615112,-0.0,-0.0
9.126465559005737,-0.0,-0.0
9.160141944885254,-0.0,-0.0
9.197778224945068,-0.0,-0.0
9.248561382293701,-0.0,-0.0
9.309128522872925,-0.0,-0.0
9.413769721984863,-0.0,-0.0
9.489986658096313,-0.0,-0.0
9.551952362060547,-0.0,-0.0
9.608812093734741,-0.0,-0.0
9.65032172203064,-0.0,-0.0
9.710959196090698,-0.0,-0.0
9.75175952911377,-0.0,-0.0
9.811805486679077,-0.0,-0.0
9.851863861083984,-0.0,-0.0
9.914382696151733,-0.0,-0.0
9.971760749816895,-0.0,-0.0
10.07614254951477,-0.0,-0.0
10.125805377960205,-0.0,-0.0
10.172559261322021,-0.0,-0.0
10.206776142120361,-0.0,-0.0
10.27665376663208,-0.0,-0.0
10.30437684059143,-0.0,-0.0
10.35845398902893,-0.0,-0.0
10.406405925750732,-0.0,-0.0
10.455932855606079,-0.0,-0.0
10.505038499832153,-0.0,-0.0
10.560620784759521,-0.0,-0.0
