t,joy_throttle,joy_steering
-0.00044155120849609375,-0.0,-0.0
4.291534423828125e-05,-0.0,-0.0
0.07943844795227051,-0.0,-0.0
0.1744391918182373,-0.0,-0.0
0.21266436576843262,-0.0,-0.0
0.25193262100219727,-0.0,-0.0
0.3130011558532715,-0.0,-0.0
0.3737485408782959,-0.0,-0.0
0.44386720657348633,-0.0,-0.0
0.4995102882385254,-0.0,-0.0
0.545874834060669,-0.0,-0.0
0.6040632724761963,-0.0,-0.0
0.6738312244415283,-0.0,-0.0
0.7029321193695068,-0.0,-0.0
0.7682311534881592,-0.0,-0.0
0.8053624629974365,-0.0,-0.0
0.8698222637176514,-0.0,-0.0
0.8991637229919434,-0.0,-0.0
0.9737703800201416,-0.0,-0.0
1.0023117065429688,-0.0,-0.0
1.088702917098999,-0.0,-0.0
1.1791963577270508,-0.0,-0.0
1.2653286457061768,-0.0,-0.0
1.3038780689239502,-0.0,-0.0
1.3669447898864746,-0.0,-0.0
1.4006917476654053,-0.0,-0.0
1.4554026126861572,-0.0,-0.0
1.5881056785583496,-0.0,-0.0
1.611039161682129,-0.0,-0.0
1.712132215499878,-0.0,-0.0
1.755842685699463,-0.0,-0.0
1.8266751766204834,-0.0,-0.0
1.9123783111572266,-0.0,-0.0
2.010077953338623,-0.0,-0.0
2.0545899868011475,-0.0,-0.0
2.16869854927063,-0.0,-0.0
2.264557123184204,-0.0,-0.0
2.34155011177063,-0.0,-0.0
2.3718886375427246,-0.0,-0.0
2.434234380722046,-0.0,-0.0
2.5089919567108154,-0.0,-0.0
2.5628693103790283,-0.0,-0.0
2.61161208152771,-0.0,-0.0
2.668536424636841,-0.0,-0.0
2.724222421646118,-0.0,-0.0
2.8323962688446045,-0.0,-0.0
2.8728485107421875,-0.0,-0.0
2.9189677238464355,-0.0,-0.0
2.9626405239105225,-0.0,-0.0
3.07820987701416,-0.0,-0.0
3.18526291847229,-0.0,-0.0
3.230085611343384,-0.0,-0.0
3.331273078918457,-0.0,-0.0
3.3928894996643066,-0.0,-0.0
3.4250192642211914,-0.0,-0.0
3.5157580375671387,-0.0,-0.0
3.558357000350952,-0.0,-0.0
3.654756784439087,-0.0,-0.0
3.6988532543182373,-0.0,-0.0
3.7582504749298096,-0.0,-0.0
3.7685751914978027,-0.0,-0.0
3.837373971939087,-0.0,-0.0
3.8654944896698,-0.0,-0.0
3.928600549697876,-0.0,-0.0
4.019775867462158,-0.0,-0.0
4.113943815231323,-0.0,-0.0
4.2148277759552,-0.0,-0.0
4.267171382904053,-0.0,-0.0
4.311654567718506,-0.0,-0.0
4.366394996643066,-0.0,-0.0
4.410923480987549,-0.0,-0.0
4.464452028274536,-0.0,-0.0
4.5642194747924805,-0.0,-0.0
4.616588830947876,-0.0,-0.0
4.710721015930176,-0.0,-0.0
4.816199064254761,-0.0,-0.0
4.86527681350708,-0.0,-0.0
4.970430612564087,-0.0,-0.0
5.016911745071411,-0.0,-0.0
5.114776372909546,-0.0,-0.0
5.170203924179077,-0.0,-0.0
5.272046089172363,-0.0,-0.0
5.316244602203369,-0.0,-0.0
5.379897356033325,-0.0,-0.0
5.4167938232421875,-0.0,-0.0
5.474065065383911,-0.0,-0.0
5.515788793563843,-0.0,-0.0
5.578696012496948,-0.0,-0.0
5.68284797668457,-0.0,-0.0
5.77020525932312,-0.0,-0.0
5.819638729095459,-0.0,-0.0
5.869576692581177,-0.0,-0.0
5.925392150878906,-0.0,-0.0
