t,joy_throttle,joy_steering
2.506687641143799,-0.0,-0.0
2.5574443340301514,-0.0,-0.0
2.668933868408203,-0.0,-0.0
2.704226016998291,-0.0,-0.0
2.7560324668884277,-0.0,-0.0
2.809331178665161,-0.0,-0.0
2.857858180999756,-0.0,-0.0
2.961153268814087,-0.0,-0.0
3.0083506107330322,-0.0,-0.0
3.0642287731170654,-0.0,-0.0
3.1108672618865967,-0.0,-0.0
3.1615183353424072,-0.0,-0.0
3.2637314796447754,-0.0,-0.0
3.3141677379608154,-0.0,-0.0
3.363757610321045,-0.0,-0.0
3.4130775928497314,-0.0,-0.0
3.517423629760742,-0.0,-0.0
3.5659384727478027,-0.0,-0.0
3.6772754192352295,-0.0,-0.0
3.7187137603759766,-0.0,-0.0
3.764190196990967,-0.0,-0.0
3.8258984088897705,-0.0,-0.0
3.861647129058838,-0.0,-0.0
3.967787742614746,-0.0,-0.0
4.010728359222412,-0.0,-0.0
4.111184120178223,-0.0,-0.0
4.161819934844971,-0.0,-0.0
4.212085723876953,-0.0,-0.0
4.27485466003418,-0.0,-0.0
4.315688610076904,-0.0,-0.0
4.3666887283325195,-0.0,-0.0
4.416479110717773,-0.0,-0.0
4.469166994094849,-0.0,-0.0
4.521068811416626,-0.0,-0.0
4.720433235168457,-0.0,-0.0
4.720534324645996,-0.0,-0.0
4.7702155113220215,-0.0,-0.0
4.816848039627075,-0.0,-0.0
4.874184846878052,-0.0,-0.0
4.917859077453613,-0.0,-0.0
4.966906547546387,-0.0,-0.0
5.019645690917969,-0.0,-0.0
5.06681752204895,-0.0,-0.0
5.118063926696777,-0.0,-0.0
5.174039125442505,-0.0,-0.0
5.216034173965454,-0.0,-0.0
5.2726006507873535,-0.0,-0.0
5.317888259887695,-0.0,-0.0
5.366107940673828,-0.0,-0.0
5.418050050735474,-0.0,-0.0
5.469972372055054,-0.0,-0.0
5.568278074264526,-0.0,-0.0
5.617935419082642,-0.0,-0.0
5.673126697540283,-0.0,-0.0
5.7225182056427,-0.0,-0.0
5.768158674240112,-0.0,-0.0
5.814522743225098,-0.0,-0.0
5.92726469039917,-0.0,-0.0
5.978801488876343,-0.0,-0.0
6.015696287155151,-0.0,-0.0
6.077184438705444,-0.0,-0.0
6.185457229614258,-0.0,-0.0
6.220577955245972,-0.0,-0.0
6.2846503257751465,-0.0,-0.0
6.322918176651001,-0.0,-0.0
6.370379686355591,-0.0,-0.0
6.420453310012817,-0.0,-0.0
6.471686840057373,-0.0,-0.0
6.524433374404907,-0.0,-0.0
6.616055727005005,-0.0,-0.0
6.718069791793823,-0.0,-0.0
6.768045902252197,-0.0,-0.0
6.830315351486206,-0.0,-0.0
6.874002933502197,-0.0,-0.0
6.96755838394165,-0.0,-0.0
7.016125440597534,-0.0,-0.0
7.065914869308472,-0.0,-0.0
7.119449853897095,-0.0,-0.0
7.175931692123413,-0.0,-0.0
7.220733165740967,-0.0,-0.0
7.330800771713257,-0.0,-0.0
7.369258642196655,-0.0,-0.0
7.423156261444092,-0.0,-0.0
7.923259735107422,-0.0,-0.0
7.9278600215911865,-0.0,-0.0
7.9280242919921875,-0.0,-0.0
7.928101539611816,-0.0,-0.0
7.92916202545166,0.017560992389917374,-0.0
7.929190397262573,0.10837765038013458,-0.0
7.929203033447266,0.20745036005973816,-0.0
7.929223537445068,0.29826703667640686,-0.0
7.929264068603516,0.3808276355266571,-0.0
7.945518970489502,0.5294367074966431,-0.0
7.95859432220459,0.653277575969696,-0.0
7.958634376525879,0.8018866777420044,-0.0
7.9586827754974365,0.9257275462150574,-0.0
7.958709955215454,1.0,-0.0
7.959751605987549,1.0,-0.0
7.981553792953491,1.0,-0.0
8.023633241653442,1.0,-0.0
8.074511289596558,1.0,-0.0
8.132497072219849,1.0,-0.0
8.175787687301636,1.0,-0.0
8.229898691177368,1.0,-0.0
8.287729978561401,1.0,0.001048872945830226
8.287790060043335,1.0,0.06709735095500946
8.287830829620361,1.0,0.10837765038013458
8.287836074829102,1.0,0.1744261234998703
8.29505729675293,1.0,0.22396248579025269
8.295100212097168,1.0,0.28175491094589233
8.30683708190918,1.0,0.3312912583351135
8.306945085525513,1.0,0.37257155776023865
8.306952714920044,1.0,0.4221079349517822
8.307005167007446,1.0,0.4799003303050995
8.315013408660889,1.0,0.5211806297302246
8.315043926239014,1.0,0.5624609589576721
8.328111410140991,1.0,0.6119973063468933
8.331348657608032,1.0,0.653277575969696
8.33135437965393,1.0,0.702813982963562
8.334562540054321,1.0,0.7275821566581726
8.337798357009888,1.0,0.7853745222091675
8.341123342514038,1.0,0.826654851436615
8.349578380584717,1.0,0.8927033543586731
8.359334945678711,1.0,0.983519971370697
8.369128465652466,1.0,1.0
8.377655029296875,1.0,1.0
8.417555332183838,1.0,1.0
8.488668441772461,1.0,1.0
8.517893552780151,1.0,1.0
8.618884801864624,1.0,1.0
8.682783603668213,1.0,1.0
8.716263771057129,1.0,1.0
8.777278900146484,1.0,1.0
8.821603298187256,1.0,1.0
8.870201826095581,1.0,1.0
8.925240755081177,1.0,1.0
8.967522382736206,1.0,1.0
9.024172067642212,1.0,1.0
9.071099281311035,1.0,1.0
9.125590085983276,1.0,1.0
9.171428442001343,1.0,1.0
9.222214698791504,1.0,1.0
9.276195287704468,1.0,1.0
9.334351301193237,1.0,1.0
9.4286208152771,1.0,1.0
9.472966194152832,1.0,1.0
9.57357382774353,1.0,1.0
9.621973037719727,1.0,1.0
9.677916288375854,1.0,1.0
9.774158716201782,1.0,1.0
9.839051246643066,1.0,1.0
9.878741264343262,1.0,1.0
9.924355268478394,1.0,1.0
10.024584531784058,1.0,1.0
10.124541997909546,1.0,1.0
10.155654907226562,1.0,1.0
10.173031568527222,1.0,1.0
10.17314100265503,1.0,1.0
10.173148155212402,1.0,1.0
10.17951488494873,1.0,0.8761911988258362
10.17955231666565,1.0,0.7688624262809753
10.186322450637817,1.0,0.7688624262809753
10.186328887939453,1.0,0.6119973063468933
10.194900751113892,1.0,0.6119973063468933
10.194928169250488,1.0,0.43862003087997437
10.19497561454773,1.0,0.25698673725128174
10.19499921798706,1.0,0.017560992389917374
10.210889339447021,1.0,-0.0
10.210895538330078,1.0,-0.009272808209061623
10.220569849014282,1.0,-0.07532128691673279
10.220598936080933,1.0,-0.15788188576698303
10.22899079322815,1.0,-0.2569546103477478
10.229054927825928,1.0,-0.47986820340156555
10.235615015029907,1.0,-0.6202212572097778
10.235733032226562,1.0,-0.7275500297546387
10.249780654907227,1.0,-0.8431348204612732
10.249878168106079,1.0,-0.950463593006134
10.249907732009888,1.0,-1.0
10.2979736328125,1.0,-1.0
10.34866452217102,1.0,-1.0
10.401458501815796,1.0,-1.0
10.45294976234436,1.0,-1.0
10.759521722793579,1.0,-1.0
10.761258363723755,1.0,-1.0
10.764528036117554,1.0,-1.0
10.789292573928833,1.0,-1.0
10.867890119552612,1.0,-1.0
10.899134159088135,1.0,-1.0
10.953056573867798,1.0,-1.0
11.004844188690186,1.0,-1.0
11.054823160171509,1.0,-1.0
11.111902952194214,1.0,-1.0
11.153794765472412,1.0,-1.0
11.205379724502563,1.0,-1.0
11.261057138442993,1.0,-1.0
11.306745290756226,1.0,-1.0
11.357950687408447,1.0,-1.0
11.459458112716675,1.0,-1.0
11.506179332733154,1.0,-1.0
11.610479831695557,1.0,-1.0
11.66546106338501,1.0,-1.0
11.710408926010132,1.0,-1.0
11.755417585372925,1.0,-1.0
11.812567234039307,1.0,-1.0
11.864063024520874,1.0,-1.0
11.921610355377197,1.0,-1.0
11.958122730255127,1.0,-1.0
12.067689657211304,1.0,-1.0
12.118573427200317,1.0,-1.0
12.183698892593384,1.0,-1.0
12.183772563934326,0.950495719909668,-1.0
12.183778524398804,0.8431669473648071,-1.0
12.183784246444702,0.8431669473648071,-1.0
12.183789253234863,0.7358381748199463,-1.0
12.183867692947388,0.5707169771194458,-1.0
12.183894872665405,0.4468761086463928,-1.0
12.183904886245728,0.2900109589099884,-1.0
12.19228219985962,0.1744261234998703,-1.0
12.192330360412598,0.02581705152988434,-1.0
12.198763608932495,-0.0,-1.0
12.26221489906311,-0.0,-1.0
12.262284517288208,-0.0,-1.0
12.278648376464844,-0.0,-0.8183666467666626
12.278681516647339,-0.0,-0.40556368231773376
12.27868914604187,-0.0,-0.0
12.285266637802124,-0.0,0.34780338406562805
12.285276651382446,-0.0,0.1496579498052597
12.285282135009766,-0.0,-0.050553105771541595
12.285285234451294,-0.0,-0.0
12.33931279182434,-0.0,-0.0
12.396488189697266,-0.0,-0.0
12.44308352470398,-0.0,-0.0
12.541331768035889,-0.0,-0.0
12.646596431732178,-0.0,-0.0
12.70223617553711,-0.0,-0.0
12.739017009735107,-0.0,-0.0
12.790060758590698,-0.0,-0.0
12.841095685958862,-0.0,-0.0
12.900980949401855,-0.0,-0.0
12.9436776638031,-0.0,-0.0
12.9918212890625,-0.0,-0.0
13.03896188735962,-0.0,-0.0
13.098501443862915,-0.0,-0.0
13.153102159500122,-0.0,-0.0
13.242660284042358,-0.0,-0.0
13.300980806350708,-0.0,-0.0
13.352506160736084,-0.0,-0.0
13.393213748931885,-0.0,-0.0
13.449681043624878,-0.0,-0.0
13.548898696899414,-0.0,-0.0
