t,joy_throttle,joy_steering
0.15628981590270996,-0.0,-0.0
0.19689178466796875,-0.0,-0.0
0.269381046295166,-0.0,-0.0
0.2978172302246094,-0.0,-0.0
0.34404420852661133,-0.0,-0.0
0.39598727226257324,-0.0,-0.0
0.49259138107299805,-0.0,-0.0
0.5581941604614258,-0.0,-0.0
0.603571891784668,-0.0,-0.0
0.6963274478912354,-0.0,-0.0
0.7583575248718262,-0.0,-0.0
0.7985382080078125,-0.0,-0.0
0.8944013118743896,-0.0,-0.0
0.9482872486114502,-0.0,-0.0
1.0800468921661377,-0.0,-0.0
1.1069047451019287,-0.0,-0.0
1.166456699371338,-0.0,-0.0
1.1956613063812256,-0.0,-0.0
1.2596280574798584,-0.0,-0.0
1.2999281883239746,-0.0,-0.0
1.3571388721466064,-0.0,-0.0
1.397841453552246,-0.0,-0.0
1.5106260776519775,-0.0,-0.0
1.572815179824829,-0.0,-0.0
1.611084222793579,-0.0,-0.0
1.650144338607788,-0.0,-0.0
1.7047154903411865,-0.0,-0.0
1.7783122062683105,-0.0,-0.0
1.8004233837127686,-0.0,-0.0
1.868870735168457,-0.0,-0.0
1.9252803325653076,-0.0,-0.0
1.9875879287719727,-0.0,-0.0
2.0511677265167236,-0.0,-0.0
2.1124520301818848,-0.0,-0.0
2.163188934326172,-0.0,-0.0
2.2197136878967285,-0.0,-0.0
2.3443546295166016,-0.0,-0.0
2.361013412475586,-0.0,-0.0
2.4257848262786865,-0.0,-0.0
2.5136923789978027,-0.0,-0.0
2.6128110885620117,-0.0,-0.0
2.6555404663085938,-0.0,-0.0
2.7082183361053467,-0.0,-0.0
2.7741196155548096,-0.0,-0.0
2.8074913024902344,-0.0,-0.0
2.869136333465576,-0.0,-0.0
2.9666454792022705,-0.0,-0.0
3.006962776184082,-0.0,-0.0
3.0630881786346436,-0.0,-0.0
3.1667566299438477,-0.0,-0.0
3.2129921913146973,-0.0,-0.0
3.2633163928985596,-0.0,-0.0
3.327643871307373,-0.0,-0.0
3.368170738220215,-0.0,-0.0
3.4689183235168457,-0.0,-0.0
3.511070966720581,-0.0,-0.0
3.5663540363311768,-0.0,-0.0
3.6130776405334473,-0.0,-0.0
3.73108172416687,-0.0,-0.0
3.7779488563537598,-0.0,-0.0
3.8288214206695557,-0.0,-0.0
3.872837543487549,-0.0,-0.0
3.936786413192749,-0.0,-0.0
3.963918447494507,-0.0,-0.0
4.039268255233765,-0.0,-0.0
4.089690685272217,-0.0,-0.0
4.195295810699463,-0.0,-0.0
4.227985620498657,-0.0,-0.0
4.266302108764648,-0.0,-0.0
4.397178649902344,-0.0,-0.0
4.455388069152832,-0.0,-0.0
4.5321900844573975,-0.0,-0.0
4.590252161026001,-0.0,-0.0
4.6376893520355225,-0.0,-0.0
4.672471761703491,-0.0,-0.0
4.721497058868408,-0.0,-0.0
4.786469459533691,-0.0,-0.0
4.82422137260437,-0.0,-0.0
4.877310514450073,-0.0,-0.0
4.923421859741211,-0.0,-0.0
4.975370407104492,-0.0,-0.0
5.073553562164307,-0.0,-0.0
5.122446298599243,-0.0,-0.0
5.177425861358643,-0.0,-0.0
5.2255659103393555,-0.0,-0.0
5.3362135887146,-0.0,-0.0
5.3738391399383545,-0.0,-0.0
5.439185857772827,-0.0,-0.0
5.523823499679565,-0.0,-0.0
5.599767208099365,-0.0,-0.0
5.6224164962768555,-0.0,-0.0
5.6947901248931885,-0.0,-0.0
5.725145578384399,-0.0,-0.0
5.7888500690460205,-0.0,-0.0
5.824593544006348,-0.0,-0.0
5.885066032409668,-0.0,-0.0
5.97850775718689,-0.0,-0.0
6.07955002784729,-0.0,-0.0
6.13979172706604,-0.0,-0.0
6.189205169677734,-0.0,-0.0
6.240244150161743,-0.0,-0.0
6.275974988937378,-0.0,-0.0
6.338782787322998,-0.0,-0.0
6.434231281280518,-0.0,-0.0
6.434246778488159,-0.0,0.042329173535108566
6.434260606765747,-0.0,0.09186553210020065
6.442768335342407,-0.0,0.15791401267051697
6.442850351333618,-0.0,0.28175491094589233
6.477550745010376,-0.0,0.4221079349517822
6.477581977844238,-0.0,0.5872291326522827
6.477590799331665,-0.0,0.6780457496643066
6.4807188510894775,-0.0,0.7606063485145569
6.491409540176392,-0.0,1.0
6.5327301025390625,-0.0,1.0
6.599176406860352,-0.0,1.0
6.649678707122803,-0.0,1.0
6.762505769729614,-0.0,1.0
6.848601579666138,-0.0,1.0
6.890395879745483,-0.0,1.0
6.947242975234985,-0.0,1.0
7.011452674865723,0.058841291815042496,1.0
7.011482000350952,0.12488976866006851,1.0
7.011496067047119,0.25698673725128174,1.0
7.011510133743286,0.32303521037101746,1.0
7.011539936065674,0.3808276355266571,1.0
7.041547060012817,0.48815640807151794,1.0
7.041614055633545,0.5707169771194458,1.0
7.041642189025879,0.653277575969696,1.0
7.041665077209473,0.9339836239814758,1.0
7.0714311599731445,1.0,1.0
7.095648765563965,1.0,1.0
