t,joy_throttle,joy_steering
6.215962171554565,1.0,-0.0
6.248610019683838,1.0,-0.0
6.349198579788208,1.0,-0.0
6.406947135925293,1.0,-0.0
6.458112716674805,1.0,-0.0
6.550699472427368,1.0,-0.0
6.62290096282959,1.0,-0.0
6.697904109954834,1.0,-0.0
6.757015943527222,1.0,-0.0
6.809110879898071,1.0,-0.0
6.863361597061157,1.0,-0.0
6.912432670593262,1.0,-0.0
6.967132329940796,1.0,-0.0
7.051447868347168,1.0,-0.0
7.100932359695435,1.0,-0.0
7.204209566116333,1.0,-0.0
7.251299619674683,1.0,-0.0
7.350694179534912,1.0,-0.0
7.4124367237091064,1.0,-0.0
7.452286243438721,1.0,-0.0
7.503161430358887,1.0,-0.0
7.612920761108398,1.0,-0.0
7.70475172996521,1.0,-0.0
7.757211446762085,1.0,-0.0
7.800941228866577,1.0,-0.0
7.851451635360718,1.0,-0.0
7.904157400131226,1.0,-0.0
7.95759129524231,1.0,-0.0
8.004639863967896,1.0,-0.0
8.054024934768677,1.0,-0.0
8.142097473144531,1.0,-0.0
8.158449411392212,1.0,-0.0
8.20561170578003,1.0,-0.0
8.25826621055603,1.0,-0.0
8.311821937561035,0.9339836239814758,-0.0
8.315106391906738,0.8183987736701965,-0.0
8.348458051681519,-0.0,-0.0
8.34849214553833,-0.0,-0.0
8.400081872940063,-0.0,-0.0
8.49936318397522,-0.0,-0.0
8.609001159667969,-0.0,-0.0
8.70908522605896,-0.0,-0.0
8.740382432937622,-0.0,-0.0
9.172259330749512,-0.0,-0.0
9.172358274459839,-0.0,-0.0
9.174093961715698,-0.0,-0.0
9.175870656967163,-0.0,-0.0
9.17594861984253,-0.0,-0.0
9.204562664031982,-0.0,-0.0
9.246253728866577,-0.0,-0.0
9.302121639251709,-0.0,-0.0
9.39845061302185,-0.0,-0.0
9.448297500610352,-0.0,-0.0
9.5511155128479,-0.0,-0.0
9.651533365249634,-0.0,-0.0
9.699718236923218,-0.0,-0.0
9.754595041275024,-0.0,-0.0
9.852733135223389,-0.0,-0.0
9.89993667602539,-0.0,-0.0
9.954179048538208,-0.0,-0.0
10.050589799880981,-0.0,-0.0
10.10191011428833,-0.0,-0.0
10.198720693588257,-0.0,-0.0
10.302839040756226,-0.0,-0.0
10.352998495101929,-0.0,-0.0
10.404876232147217,-0.0,-0.0
10.453273296356201,-0.0,-0.0
10.507154703140259,-0.0,-0.0
10.557403087615967,-0.0,-0.0
10.610256433486938,-0.0,-0.0
10.70969533920288,-0.0,-0.0
10.756051540374756,-0.0,-0.0
10.81105923652649,-0.0,-0.0
10.861264705657959,-0.0,-0.0
10.912923812866211,-0.0,-0.0
10.96012806892395,-0.0,-0.0
11.010387420654297,-0.0,-0.0
11.06060004234314,-0.0,-0.0
11.117716789245605,-0.0,-0.0
11.215964078903198,-0.0,-0.0
11.26508617401123,-0.0,-0.0
11.31806993484497,-0.0,-0.0
11.36402940750122,-0.0,-0.0
11.414599895477295,-0.0,-0.0
11.471168279647827,-0.0,-0.0
11.515247106552124,-0.0,-0.0
11.614550352096558,-0.0,-0.0
11.711858749389648,-0.0,-0.0
11.771308660507202,-0.0,-0.0
11.815770387649536,-0.0,-0.0
11.986122846603394,-0.0,-0.0
11.98617434501648,-0.0,-0.0
12.021461248397827,-0.0,-0.0
12.065999269485474,-0.0,-0.0
12.164465427398682,-0.0,-0.0
12.216434478759766,-0.0,-0.0
12.317083358764648,-0.0,-0.0
12.36712908744812,-0.0,-0.0
12.418027400970459,-0.0,-0.0
12.52062201499939,-0.0,-0.0
12.565312623977661,-0.0,-0.0
12.618352890014648,-0.0,-0.0
12.717006921768188,-0.0,-0.0
