t,joy_throttle,joy_steering
-0.027122974395751953,-0.0,-0.0
8.940696716308594e-05,-0.0,-0.0
0.04108166694641113,-0.0,-0.0
0.09737253189086914,-0.0,-0.0
0.15923786163330078,-0.0,-0.0
0.1922166347503662,-0.0,-0.0
0.25091552734375,-0.0,-0.0
0.29128408432006836,-0.0,-0.0
0.35372209548950195,-0.0,-0.0
0.4623095989227295,-0.0,-0.0
0.49477434158325195,-0.0,-0.0
0.551220178604126,-0.0,-0.0
0.5894272327423096,-0.0,-0.0
0.6636555194854736,-0.0,-0.0
0.7117795944213867,-0.0,-0.0
0.7563536167144775,-0.0,-0.0
0.790083646774292,-0.0,-0.0
0.8421370983123779,-0.0,-0.0
0.9054582118988037,-0.0,-0.0
0.9687445163726807,-0.0,-0.0
1.0042483806610107,-0.0,-0.0
1.1034209728240967,-0.0,-0.0
1.1644654273986816,-0.0,-0.0
1.200861930847168,-0.0,-0.0
1.2916350364685059,-0.0,-0.0
1.4107038974761963,-0.0,-0.0
1.4496746063232422,-0.0,-0.0
1.508423089981079,-0.0,-0.0
1.5443015098571777,-0.0,-0.0
1.6411433219909668,-0.0,-0.0
1.7025997638702393,-0.0,-0.0
1.795945644378662,-0.0,-0.0
1.8970227241516113,-0.0,-0.0
1.951977252960205,-0.0,-0.0
1.9934794902801514,-0.0,-0.0
2.04593563079834,-0.0,-0.0
2.094562292098999,-0.0,-0.0
2.1608986854553223,-0.0,-0.0
2.2501380443573,-0.0,-0.0
2.2996561527252197,-0.0,-0.0
2.3523473739624023,-0.0,-0.0
2.454921007156372,-0.0,-0.0
2.5036580562591553,-0.0,-0.0
2.605619430541992,-0.0,-0.0
2.7050487995147705,-0.0,-0.0
2.768871784210205,-0.0,-0.0
2.8042960166931152,-0.0,-0.0
2.9074363708496094,-0.0,-0.0
2.950871467590332,-0.0,-0.0
3.0058045387268066,-0.0,-0.0
3.052386522293091,-0.0,-0.0
3.1129202842712402,-0.0,-0.0
3.1737258434295654,-0.0,-0.0
3.2144105434417725,-0.0,-0.0
