t,joy_throttle,joy_steering
0.3902854919433594,-0.0,-0.0
0.4250650405883789,-0.0,-0.0
0.47387099266052246,-0.0,-0.0
0.5182461738586426,-0.0,-0.0
0.5696396827697754,-0.0,-0.0
0.6223595142364502,-0.0,-0.0
0.6724138259887695,-0.0,-0.0
0.7829439640045166,-0.0,-0.0
0.8235287666320801,-0.0,-0.0
0.8749501705169678,-0.0,-0.0
0.9803366661071777,-0.0,-0.0
1.0276596546173096,-0.0,-0.0
1.073930263519287,-0.0,-0.0
1.178175687789917,-0.0,-0.0
1.222930669784546,-0.0,-0.0
1.2538983821868896,-0.0,-0.0
1.3539178371429443,-0.0,-0.0
1.4126639366149902,-0.0,-0.0
1.5065364837646484,-0.0,-0.0
1.5547564029693604,-0.0,-0.0
1.6100399494171143,-0.0,-0.0
1.7089848518371582,-0.0,-0.0
1.7580678462982178,-0.0,-0.0
1.808903694152832,-0.0,-0.0
2.1568856239318848,-0.0,-0.0
2.156977653503418,-0.0,-0.0
2.1599345207214355,-0.0,-0.0
2.1603434085845947,-0.0,-0.0
2.1604578495025635,-0.0,-0.0
2.2179322242736816,-0.0,-0.0
2.258925199508667,-0.0,-0.0
2.3093032836914062,-0.0,-0.0
2.3575379848480225,-0.0,-0.0
2.4097509384155273,-0.0,-0.0
2.4647138118743896,-0.0,-0.0
2.5089995861053467,-0.0,-0.0
2.619452953338623,-0.0,-0.0
2.658781051635742,-0.0,-0.0
2.762632369995117,-0.0,-0.0
2.872896909713745,-0.0,-0.0
2.9660778045654297,-0.0,-0.0
3.0141193866729736,-0.0,-0.0
3.061246395111084,-0.0,-0.0
3.1171936988830566,-0.0,-0.0
3.1660304069519043,-0.0,-0.0
3.214421510696411,-0.0,-0.0
3.2678871154785156,-0.0,-0.0
3.317964792251587,-0.0,-0.0
3.3671672344207764,-0.0,-0.0
3.4181509017944336,-0.0,-0.0
3.5237555503845215,-0.0,-0.0
3.5696189403533936,-0.0,-0.0
3.622401714324951,-0.0,-0.0
3.668684959411621,-0.0,-0.0
3.7233195304870605,-0.0,-0.0
3.788827896118164,-0.0,-0.0
3.826777219772339,-0.0,-0.0
3.87312388420105,-0.0,-0.0
3.971966505050659,-0.0,-0.0
4.036911725997925,0.10012158751487732,-0.0
4.036941289901733,0.10012158751487732,0.08360946923494339
4.036998271942139,0.24873065948486328,0.08360946923494339
4.0370049476623535,0.24873065948486328,0.22396248579025269
4.037044286727905,0.3643155097961426,0.22396248579025269
4.037049293518066,0.3643155097961426,0.37257155776023865
4.037054061889648,0.7193260788917542,0.37257155776023865
4.0370588302612305,0.7193260788917542,0.702813982963562
4.045220375061035,0.8844472765922546,0.702813982963562
4.045226573944092,0.8844472765922546,0.8761911988258362
4.051752328872681,1.0,0.8761911988258362
4.051772832870483,1.0,1.0
4.098453044891357,1.0,1.0
4.202133655548096,1.0,1.0
4.246257781982422,1.0,1.0
4.301312446594238,1.0,1.0
4.350761413574219,1.0,1.0
4.401946067810059,1.0,1.0
4.4527833461761475,1.0,1.0
4.556376934051514,1.0,1.0
4.604497194290161,1.0,1.0
4.651221990585327,1.0,1.0
4.7033915519714355,1.0,1.0
4.806884765625,1.0,1.0
4.851648569107056,1.0,1.0
4.95742392539978,1.0,1.0
5.007397413253784,1.0,1.0
5.054299354553223,1.0,1.0
5.158138751983643,1.0,1.0
5.227786540985107,1.0,1.0
5.254528284072876,1.0,1.0
