t,x,y,z,yaw
0.0,395.0808841385884,260.601966231985,151.18651683782798,-3.1371397017924374
2.9802322387695312e-05,395.09730071380983,260.5803796095206,151.19220810845803,-3.137190402677221
5.030632019042969e-05,394.9101297676299,260.8130889699919,151.1977808957191,-3.140045882301815
6.961822509765625e-05,395.15504299769015,260.58794873695973,151.1970623605448,-3.1374365817372865
0.03269600868225098,395.0082215035508,260.65982851228466,151.22089842222286,-3.135766404235528
0.03275656700134277,394.99305250220465,260.61189995293853,151.22330797737047,-3.135854903029014
0.03277301788330078,395.1436133316766,260.4898542359886,151.1998768193339,-3.1372285942829845
0.032784461975097656,395.09617203675646,260.4808882939774,151.18286096208044,-3.137174144654405
0.05818033218383789,394.8957649259561,260.5804750986377,151.21398667803257,-3.1356869008040738
0.0582275390625,395.0394429897596,260.49884726985044,151.22434357291968,-3.1370768613794153
0.07555556297302246,395.0316366614103,260.50441252908297,151.2342335749198,-3.1371419302863086
0.07560586929321289,395.0552038099426,260.5459340439186,151.25284673001042,-3.1369822691049607
0.09157466888427734,395.04964891205015,260.53560905281887,151.23736797597485,-3.137163659754466
0.1357259750366211,395.0581979907408,260.5562009433411,151.21260850832488,-3.137234099534314
0.13577771186828613,395.10366387038584,260.56364062975405,151.20823159666847,-3.137241170557567
0.13579964637756348,394.9429017574993,260.6905325034262,151.19439642027157,-3.1357137114839464
0.13580894470214844,394.96814872510447,260.67123391964077,151.20612197598783,-3.13581859637471
0.1358177661895752,395.16195080440326,260.5401987823046,151.22609154658588,-3.137246601983203
0.16798043251037598,395.1546956000697,260.5153151192756,151.21666422798106,-3.137245218540182
0.1679995059967041,395.25243877917376,260.4380607310769,151.13127292501187,-3.1369949805289568
0.1680612564086914,395.09660355537864,260.4729291095096,151.1966399653065,-3.137115838635707
0.20813727378845215,394.89425375363317,260.5780897752557,151.20665425895535,-3.135697644847123
0.2548542022705078,395.0648855201033,260.49137233738224,151.2010485436995,-3.136949505332639
0.254974365234375,394.8662260776116,260.6104420674718,151.22923620064,-3.135591665931758
0.27916526794433594,395.04905710637325,260.5186975003777,151.22364418312767,-3.137086207070007
0.2794067859649658,395.05579927174557,260.5382638662772,151.21694421515346,-3.137141334287675
0.2826223373413086,395.06379567520725,260.55586000768176,151.19435196552226,-3.1372400441157984
0.28296732902526855,395.0876228339164,260.5700050178782,151.20092800694707,-3.1373128056299446
0.2830073833465576,395.1278233799484,260.59104816559665,151.20130767834507,-3.137365849324816
0.2830357551574707,394.9754560622574,260.68962701928234,151.21818812231646,-3.1358480205268067
0.2830643653869629,394.9884662350896,260.6500572965895,151.20041844930978,-3.1358393182282414
0.31421637535095215,395.15992440578054,260.5248810027346,151.2184707475484,-3.1372544692366127
0.31473851203918457,395.1463626387784,260.4855807818554,151.1993270047864,-3.1372216195618807
0.3168172836303711,395.1050704946259,260.47619292654156,151.19455147329472,-3.137051679394504
0.3449985980987549,395.0716874828086,260.49770189952443,151.20014661236257,-3.1371367535978703
0.3451204299926758,395.07586619954685,260.5235772709861,151.22394767004909,-3.1370593777260494
0.3452332019805908,395.04374217577777,260.50110029445017,151.22051138014285,-3.137134833949017
0.34532928466796875,395.0631108263678,260.50686194670203,151.23536794328413,-3.137157704627437
0.34535908699035645,395.04326616014595,260.53771524297,151.23325149383015,-3.136993300092702
0.384735107421875,395.06193004522055,260.55367818641554,151.19560618949652,-3.1372206624193586
0.38495326042175293,395.0858852462207,260.57253062051467,151.1879518235065,-3.1372699560324984
0.3849782943725586,395.1138946517556,260.5818520372566,151.2102493537673,-3.1373037711398344
0.3849966526031494,394.95983083482287,260.6783921381643,151.19768145726763,-3.135769292656143
0.40998029708862305,395.14891563104936,260.560171438369,151.19379800073943,-3.1373649702653243
0.41007113456726074,394.9864263973567,260.61309699633193,151.21725174964052,-3.135747725519237
0.41346240043640137,394.96238475816466,260.58599106360646,151.20486048543697,-3.135691038348213
0.45348381996154785,395.11423231824375,260.46590025747736,151.20087067141134,-3.1371029489398214
0.4535865783691406,395.08619994182465,260.47219645327544,151.21605108839347,-3.137118324072022
0.45362210273742676,395.0619528060819,260.488045941195,151.21916410282094,-3.1369815921099895
0.4781501293182373,395.0528927071699,260.49729140535436,151.21287388573913,-3.137179951505876
0.4784390926361084,394.8717127991972,260.6243226156519,151.23407629707268,-3.1356052804168746
0.47846317291259766,395.04566353960337,260.52659590139734,151.21896429134648,-3.1372652558943246
0.5095975399017334,395.07832618392825,260.58039894137784,151.2225503054343,-3.1375254580175946
0.5097241401672363,395.098011374433,260.57214810835603,151.20730017974745,-3.137291637561092
0.5429456233978271,394.9422299333487,260.6907902202918,151.20896997823982,-3.13582359108663
0.5430185794830322,395.1493574786455,260.583369228225,151.21121466662203,-3.137361032470455
0.546917200088501,394.99029555331936,260.65552082445674,151.23767726754957,-3.135777609678354
0.5469532012939453,395.1592159781516,260.5336042716728,151.22354238048158,-3.1372609864803955
0.5469686985015869,394.96134874188334,260.5902748897514,151.21222071926653,-3.135712503378381
0.5569765567779541,395.1009310691308,260.46764137111995,151.2129282093279,-3.1370421904328514
0.5805821418762207,395.06746999872786,260.47448439583803,151.20622961046894,-3.137092954884741
0.5805971622467041,395.0447814643628,260.4878596382832,151.22527221398286,-3.137107215113408
0.5891096591949463,395.03408266167725,260.50829474713726,151.22992715379067,-3.137204364258682
0.6179842948913574,394.8624818839605,260.62277796131485,151.26391256018525,-3.1355958124386114
0.6180126667022705,394.8576719610475,260.6473630025502,151.23294981787402,-3.135638500301998
0.6438844203948975,394.879056398812,260.66095743905333,151.21388022171948,-3.135721807857394
0.6439106464385986,395.09001198783284,260.56285192564843,151.20706168104314,-3.137267874292042
0.6439204216003418,395.1271557310914,260.58337314353963,151.21628807301477,-3.1373062180783027
0.6439290046691895,394.9773396253106,260.6836413938373,151.2173683354359,-3.1358626883337863
0.7017872333526611,394.99041895923483,260.662734447689,151.22839336170156,-3.135776341737825
0.7018065452575684,395.160541605436,260.5328257901711,151.22001739723405,-3.137360131458571
0.7018179893493652,395.14305929594246,260.4923821731394,151.20409722451927,-3.137257643064643
0.7018394470214844,395.1206589447828,260.46568286189523,151.21045752709773,-3.1371945924954403
0.7018523216247559,395.0665306044789,260.488254159474,151.2099511509061,-3.137069438980916
0.7399437427520752,395.0547707651513,260.4945202577251,151.228834132366,-3.1370547734602674
0.7399892807006836,395.04647743588265,260.49518671354195,151.22422783364647,-3.13700367810422
0.7400026321411133,394.8543136038398,260.62067723785805,151.23162893650442,-3.135694657325945
0.7400126457214355,395.0393486361994,260.5252955488888,151.22713786659077,-3.1371418527687047
0.7471988201141357,395.0514751267972,260.55736305765527,151.19831033777612,-3.1372255935675257
0.8093674182891846,395.0796983817584,260.5701989812414,151.19607850809297,-3.1372795021929547
0.8094749450683594,395.1263233707075,260.5798775325072,151.21143139790578,-3.1373164530035136
0.8094882965087891,395.16050764835273,260.57287283926814,151.21137650805417,-3.137352104967877
0.8094930648803711,395.16932138820846,260.55106557744,151.2050601167579,-3.137258698598655
0.8095180988311768,394.77927772889234,260.8462838792107,151.2338776100598,-3.1384243866377965
0.8095242977142334,395.1507002924404,260.49870880677247,151.19560136429254,-3.1372329790384517
0.8179657459259033,394.96140784419646,260.5809456707459,151.20772890925912,-3.135627249597145
0.8263604640960693,395.07915396078585,260.4785786078961,151.20031915660257,-3.137082229123455
