t,joy_throttle,joy_steering
5.460284471511841,-0.0,-0.0
5.53173565864563,-0.0,-0.0
5.593947887420654,-0.0,-0.0
5.63422155380249,-0.0,-0.0
5.69216775894165,-0.0,-0.0
5.765095472335815,-0.0,-0.0
5.792473554611206,-0.0,-0.0
5.845215559005737,-0.0,-0.0
5.8916175365448,-0.0,-0.0
5.936511278152466,-0.0,-0.0
5.983898639678955,-0.0,-0.0
6.089425325393677,-0.0,-0.0
6.141750335693359,-0.0,-0.0
6.185900688171387,-0.0,-0.0
6.234882116317749,-0.0,-0.0
6.3072426319122314,-0.0,-0.0
6.339425086975098,-0.0,-0.0
6.39167332649231,-0.0,-0.0
6.4565589427948,-0.0,-0.0
6.553453207015991,-0.0,-0.0
6.59152626991272,-0.0,-0.0
6.662090063095093,-0.0,-0.0
6.6895716190338135,-0.0,-0.0
6.748659610748291,-0.0,-0.0
6.848802804946899,-0.0,-0.0
6.889755010604858,-0.0,-0.0
6.948880195617676,-0.0,-0.0
7.046422243118286,-0.0,-0.0
7.149221897125244,-0.0,-0.0
7.19617223739624,-0.0,-0.0
7.248687982559204,-0.0,-0.0
7.30755877494812,-0.0,-0.0
7.346884250640869,-0.0,-0.0
7.4032440185546875,-0.0,-0.0
7.507681369781494,-0.0,-0.0
7.566379547119141,-0.0,-0.0
7.609174489974976,-0.0,-0.0
7.661746978759766,-0.0,-0.0
7.7148659229278564,-0.0,-0.0
7.7180492877960205,0.001048872945830226,-0.0
7.757473945617676,0.017560992389917374,-0.0
7.757482051849365,0.058841291815042496,-0.0
7.7575294971466064,0.08360946923494339,-0.0
7.757555723190308,0.1496579498052597,-0.0
7.7575719356536865,0.1744261234998703,-0.0
7.7575836181640625,0.20745036005973816,-0.0
7.757598638534546,0.21570642292499542,-0.0
7.765904664993286,0.24873065948486328,-0.0
7.7659242153167725,0.2734988331794739,-0.0
7.790207624435425,0.29826703667640686,-0.0
7.790313720703125,0.339547336101532,-0.0
7.790364980697632,0.3560594320297241,-0.0
7.796784400939941,0.39733973145484924,-0.0
7.796823501586914,0.46338823437690735,-0.0
7.8209333419799805,0.48815640807151794,-0.0
7.82100772857666,0.5046685338020325,-0.0
7.821044206619263,0.5046685338020325,-0.0
7.821053981781006,0.5294367074966431,-0.0
7.82110595703125,0.5542048811912537,-0.0
7.829502582550049,0.5707169771194458,-0.0
7.829534530639648,0.5707169771194458,-0.0
7.829544305801392,0.5872291326522827,-0.0
7.829607963562012,0.5872291326522827,-0.0
7.829625368118286,0.6119973063468933,-0.0
7.8359949588775635,0.6119973063468933,-0.0
7.836013555526733,0.6367654800415039,-0.0
7.860322713851929,0.6367654800415039,-0.0
7.860333442687988,0.6780457496643066,-0.0
7.860369443893433,0.6780457496643066,-0.0
7.860377550125122,0.702813982963562,-0.0
7.860409498214722,0.702813982963562,-0.0
7.860417604446411,0.7193260788917542,-0.0
7.860459566116333,0.7440942525863647,-0.0
7.86048698425293,0.7440942525863647,-0.0
7.860494136810303,0.7606063485145569,-0.0
7.885032415390015,0.7771185040473938,-0.0
7.885103225708008,0.7771185040473938,-0.0
7.885111570358276,0.8183987736701965,-0.0
7.885157108306885,0.8183987736701965,-0.0
7.885169267654419,0.826654851436615,-0.0
7.885199308395386,0.8431669473648071,-0.0
7.8916192054748535,0.8514230251312256,-0.0
7.894864797592163,0.8679351210594177,-0.0
7.920539617538452,0.8844472765922546,-0.0
7.920612573623657,0.9092154502868652,-0.0
7.958982944488525,0.950495719909668,-0.0
7.959007263183594,0.950495719909668,-0.0
7.959012985229492,1.0,-0.0
7.990203857421875,1.0,-0.0
8.017939329147339,1.0,-0.0
