t,x,y,z,yaw
0.0,301.85215034518507,3791.9370635922746,139.620354388513,-1.6447946095608243
0.006496906280517578,301.85157627906534,3792.0103859304513,139.65013496820083,-1.644975709098174
0.00973367691040039,301.8794346687541,3791.9985410697036,139.62829747836085,-1.6451850085351807
0.020544052124023438,301.88781145336657,3791.992468068129,139.65697300280198,-1.645070991341211
0.030312538146972656,301.92204977590563,3791.989910966976,139.63541071672952,-1.6446015641248433
0.04803133010864258,301.93150449654047,3791.9158713915526,139.662836162821,-1.644322033455024
0.051044464111328125,301.9286176806366,3791.894634244672,139.59309153726636,-1.644437276752164
0.05755805969238281,301.92885221588966,3791.9181980663107,139.58436196655668,-1.644371264515739
0.06944894790649414,301.97664309524026,3791.935498163951,139.55569145202807,-1.644593478008547
0.08367180824279785,301.94667283760924,3791.900745816091,139.60802656420952,-1.644574484199661
0.09315776824951172,301.9012957705369,3791.9006884891796,139.6019058185568,-1.6444215876674264
0.10295724868774414,301.8653524439479,3791.8752021109326,139.6255971732922,-1.6445599991759945
0.10966610908508301,301.87916914062487,3791.91832235836,139.59658548548495,-1.6447704923952011
0.11947083473205566,301.8753539985604,3791.971471252078,139.60991053251942,-1.6446510940720949
0.1409165859222412,301.8701534194782,3792.015367958126,139.61091077375264,-1.6452462014778881
0.14093852043151855,301.8685735946567,3792.0098307231024,139.64874219523068,-1.6451034511464386
0.14791512489318848,301.88345801209266,3791.996089829878,139.66290844305047,-1.6448733312047332
0.16233491897583008,301.90647076811825,3791.9623198571894,139.65860476399018,-1.6444622373690647
0.16890859603881836,301.923785116929,3791.9407439239035,139.65300856607158,-1.6442359825482489
0.17864155769348145,301.9005310122756,3791.9224510389686,139.6115580058255,-1.6446152357492725
0.19035601615905762,301.9357573151679,3791.919542417726,139.5728398508709,-1.644501986158594
0.2066941261291504,301.9581423847776,3791.933471619247,139.56996059534902,-1.6444475225078306
0.20992422103881836,301.93544907088886,3791.874165613339,139.57137361765933,-1.6445988951338761
0.22148418426513672,301.8565658904182,3791.892076978973,139.60485309377384,-1.6443199856770678
0.2356112003326416,301.8559066177612,3791.8781124813518,139.6330762704057,-1.6445365369520608
0.23882532119750977,301.85590773565553,3791.901797647393,139.60084783984252,-1.6446503627499554
0.25104761123657227,301.84752141990754,3791.9547327542664,139.63093934088948,-1.6448887857826933
0.2600579261779785,301.8600385597518,3792.018697292101,139.6401922234307,-1.6450395832534872
0.27008700370788574,301.87154500382053,3792.0000210183694,139.64540279496205,-1.6450294056478432
0.2798197269439697,301.9017513927608,3792.011273964492,139.62076270261204,-1.644682721813843
0.31197071075439453,301.91398913125596,3791.97345324479,139.68500827982203,-1.6444468221527018
0.31202077865600586,301.93177092630606,3791.9257496609434,139.63728874857273,-1.6446072692932177
0.3120298385620117,301.9512210086414,3791.9256035059148,139.5939089051634,-1.64440866394433
0.3217592239379883,301.93178116463906,3791.8982544544456,139.57351094192666,-1.6445312964293428
0.3380544185638428,301.9400215178531,3791.9129806814794,139.60161451925376,-1.6445233951172136
0.33806657791137695,301.9773255997294,3791.9091409127655,139.56199711181168,-1.6446465078772279
0.3535158634185791,301.9018870212409,3791.8975137220923,139.6236993378873,-1.6444117202187616
0.36704373359680176,301.85229591619316,3791.8385063223536,139.64048174008954,-1.644239966806791
0.3784444332122803,301.88192477980414,3791.9042792427485,139.60655843342147,-1.6445916688293305
0.37847399711608887,301.884177658629,3791.97431962901,139.5705153862013,-1.6448514711557363
0.3918342590332031,301.877339995007,3792.034604586507,139.60830261382708,-1.6450169652658742
0.4076967239379883,301.876858320585,3792.0088970123634,139.64973728650705,-1.6447667541674422
0.4077322483062744,301.88238977863153,3791.996456828631,139.61972954661496,-1.644880006714442
0.41947150230407715,301.9193075478757,3791.9726374596194,139.66013781775314,-1.6447510533239997
0.4292287826538086,301.9203365177461,3791.9136709961385,139.6841902326233,-1.6442239892960617
0.4429011344909668,301.9242387292169,3791.8920145857937,139.60189785516437,-1.644572660761258
0.45271921157836914,301.90673362476616,3791.9001127199954,139.5929694883025,-1.6445835309525356
0.460512638092041,301.9404009025145,3791.931070651696,139.5774939414196,-1.6444725275882275
0.48789334297180176,301.9272229323401,3791.902043083956,139.5846059294441,-1.644496154025787
0.5093932151794434,301.8661245820786,3791.9108933887883,139.61345830941676,-1.644313016406259
0.5126543045043945,301.89921604599436,3791.8858010951167,139.61123372868474,-1.644622000239952
0.5126807689666748,301.88564724388095,3791.906371169117,139.5778919097007,-1.6448016971312558
0.5126981735229492,301.86949926895204,3791.9612976526187,139.6335971332882,-1.6449673020776705
0.5436155796051025,301.862666597472,3792.027794926234,139.64127953824973,-1.6449259414513244
0.5436558723449707,301.8850653129508,3792.0156127553187,139.64242615894912,-1.6453468128804671
0.5924360752105713,301.91581810611854,3792.0113150554985,139.6135537954984,-1.6451189200556757
0.5926165580749512,301.90562883785367,3791.9649703242408,139.68149892562272,-1.644418181208557
0.5939266681671143,301.9507614622832,3791.94218347278,139.6732626915191,-1.6443511038588356
0.597766637802124,301.93588139798425,3791.921245832388,139.5894868593128,-1.6444500952804761
0.5978515148162842,301.966416740173,3791.9056378859427,139.5701609490078,-1.6446040257262602
0.5978975296020508,301.93941556315565,3791.929315043917,139.566470793413,-1.644538399590747
0.6107134819030762,301.9515459142425,3791.918258924218,139.57569747055783,-1.6444469946723717
0.6108036041259766,301.92117264343943,3791.9065689251893,139.5731823404275,-1.644431068227547
0.6276688575744629,301.89268740887275,3791.8886345683236,139.57635905913324,-1.6445581250723806
0.6580102443695068,301.86630847376824,3791.9095178046405,139.61897159042232,-1.644600176387082
0.6580560207366943,301.85261192900555,3791.974272127486,139.58088897067753,-1.6450866562855788
0.6581008434295654,301.8522700251352,3792.0278796292037,139.63130388473456,-1.644923290946729
0.6612675189971924,301.88711882061386,3792.032838511439,139.64277583841087,-1.6447275820894705
0.6710679531097412,301.90122583678584,3792.019982438903,139.61050057062255,-1.6446920525661681
0.6776502132415771,301.9000848535738,3791.975262447904,139.65659754983292,-1.6445391260625999
0.6893870830535889,301.9337215964932,3791.9432628641325,139.64265165986205,-1.6443609370933858
0.6996042728424072,301.938738041687,3791.9347134472646,139.6017346925691,-1.6443693515635611
0.7225263118743896,301.93265401414965,3791.9282869315066,139.57273050058865,-1.6444842608550778
0.7225825786590576,301.9701159783537,3791.9359342105563,139.52470575200275,-1.6447906975944795
0.7290453910827637,301.9706500960585,3791.921707322778,139.53111417512173,-1.6447209586102487
0.7375497817993164,301.8819080756699,3791.90229130598,139.58625547051176,-1.644459175700588
0.7496035099029541,301.8961577135434,3791.876697487086,139.5830384522109,-1.6441959097036398
0.7622110843658447,301.8632182689742,3791.902447596524,139.5907139320798,-1.6445409649399816
0.7654147148132324,301.85126258490027,3791.967215538572,139.58647309369312,-1.644909795417428
0.7844066619873047,301.8966667085364,3792.025594222827,139.59089581014058,-1.645191853958417
0.7909286022186279,301.91457949804607,3792.02116440354,139.61885753523782,-1.6449531699490543
0.8036134243011475,301.95491977143445,3792.2170224865035,139.538427868863,-1.6450008841786776
0.8177964687347412,301.90409241570524,3791.974791755525,139.67264684777723,-1.6446022019353523
0.8242802619934082,301.9421456996743,3791.945828018769,139.6021313949462,-1.6446003695850637
0.8397772312164307,301.9453095902494,3791.919677696008,139.6059355287158,-1.644423064183583
0.8568730354309082,301.9361563006166,3791.9074072568787,139.58257663795416,-1.6445616583264309
0.8569440841674805,301.9426391394595,3791.9113451797157,139.56283339664236,-1.6444816911805167
0.8939304351806641,301.9536460155615,3791.9085552569586,139.5424385751684,-1.6442257968985623
0.8940017223358154,301.89607465890003,3791.9037694492163,139.58703031251426,-1.644449221835922
