t,x,y,yaw,vx,vy,v,omega
0.0,281.6531755445844,566.8770485538062,3.089674576579574,7.458377057760677,1.7587306370086233,-7.662931670665188,-0.06145302711149596
0.057098388671875,281.64467797196124,566.8693438395288,3.0897597730280784,5.64634561741495,1.3434795351581785,-5.80397760959584,-0.046113313106312885
0.0574619770050048,281.68049891195585,566.8869349584215,3.088600126405861,4.028861833366378,0.9726578236617679,-4.144609862735784,-0.03238493290986333
0.0576069355010986,281.7033867693042,566.8946529113456,3.0884079029169,2.6059257056149625,0.6462655025193914,-2.6848664553253823,-0.0202678865221473
0.0577244758605957,281.71967936140226,566.9430758257262,3.089157415851268,1.3775372341607017,0.3643025717310492,-1.424894801474471,-0.00976217394316479
0.0577940940856933,281.80438392536945,566.9778740364112,3.0880153815159423,0.3436964190035975,0.12676903129674122,-0.3663299274312851,-0.0008677951729158128
0.0578758716583251,281.79488333098425,566.9120300665608,3.088913468902963,-0.49559673985635366,-0.06633511878353276,0.5000164762688043,0.0064152497885996435
0.0733706951141357,281.7801487387583,566.8909588612036,3.088966203297165,-1.1403422424191467,-0.2150098785097723,1.160435124297052,0.01208696094138158
0.0734038352966308,281.7623548358727,566.857635036522,3.0890900242845696,-1.5905400886847851,-0.3192552478819776,1.6222643702595416,0.01614733828542998
0.1223208904266357,281.7468792036273,566.8944329564412,3.0883753576417345,-1.8461902786532671,-0.3790712269001487,1.8847051599805769,0.018596381820744863
0.1254720687866211,281.7139266649752,566.8951397474092,3.08845753738326,-1.907292812329743,-0.3944578155775105,1.9476557293923589,0.019434091547288812
0.1255078315734863,281.6746962465132,566.8964853635565,3.089625671753193,-1.6087828932099768,-0.09769071304683052,1.6117462185160112,0.015769968192677175
0.1255156993865966,281.64239004247554,566.9240826017736,3.0896664031965684,-0.9606419029170894,0.06180637418910351,0.9626281179825209,0.010929514030870835
0.1255228519439697,281.6407082715036,566.9082728557689,3.0895920491439823,-0.06386850827273349,0.3093072970418973,0.31583253529734506,0.004201444747939598
0.1477198600769043,281.66530553805853,566.8763796265346,3.089758641778065,0.7288169316375388,0.3688338293311233,-0.8168307740900909,0.0020284729436867988
0.147874116897583,281.6386666595963,566.8693966751135,3.089849187112132,1.5338233204571452,0.2829772162808979,-1.5597083327700305,-0.006805529570293789
0.1480402946472168,281.6786479208242,566.8659634397079,3.0897258894899413,1.7327789034071515,-0.02155941899792424,-1.7329130205063434,-0.005970108013576225
