t,x,y,z,yaw,joy_throttle,joy_steering
0.0,334.86108800975916,4022.994228552881,138.79749927729318,-1.5933099790637835,-0.0,-0.0
0.02,334.84293423744197,4023.029288922124,138.84466211996954,-1.5937549922418885,-0.0,-0.0
0.04,334.9077029053868,4022.9119227510987,138.84783635452618,-1.5927397725039478,-0.0,-0.0
0.06,334.8832547814951,4022.9147958772674,138.84627173082185,-1.5927380598944392,-0.0,-0.0
0.08,334.867901590792,4022.9892045346487,138.8007178573547,-1.5936201327644863,-0.0,-0.0
0.1,334.9075742056562,4022.964578260075,138.85325401459474,-1.593647570088545,-0.0,-0.0
0.12,334.92392047516785,4022.921847762075,138.87394445970094,-1.5929696757867688,-0.0,-0.0
0.14,334.93454752141247,4022.8868689082487,138.8227563123733,-1.5923763940770164,-0.0,-0.0
0.16,334.9579302084654,4022.928810549956,138.82443182407192,-1.5926914711345481,-0.0,-0.0
0.18,334.8781150122629,4022.8941760995417,138.83509881666942,-1.593081327056104,-0.0,-0.0
0.2,334.8390204438742,4023.0151229697967,138.7923125856896,-1.5936521931153649,-0.0,-0.0
0.22,334.8657230606341,4023.0248557100867,138.79640168670295,-1.5933234974465078,-0.0,-0.0
0.24,334.91717623166966,4022.9953780071014,138.85160594455374,-1.5930023091042256,-0.0,-0.0
0.26,334.9149025204654,4022.981321496404,138.7566623886163,-1.5927604480094613,-0.0,-0.0
0.28,334.946004026657,4022.974234908241,138.7583247496534,-1.5929182604723418,-0.0,-0.0
0.3,334.851762917785,4022.9070758567977,138.77989499718004,-1.5928028680904325,-0.0,-0.0
0.32,334.8248191689599,4022.888043973672,138.7808316891314,-1.5926799626977053,-0.0,-0.0
0.34,334.83978674386833,4023.006675513272,138.83248200391262,-1.5934669597929119,-0.0,-0.0
0.36,334.92691876109535,4023.0063523567565,138.89591857243036,-1.5930595057673957,-0.0,-0.0
0.38,334.93265287485565,4022.9182814326027,138.84124422538605,-1.5929038822461816,-0.0,-0.0
0.4,334.99187894539926,4023.0245813389092,138.86458843973892,-1.5919412421944596,-0.0,-0.0
0.42,334.95575661061673,4022.916550752627,138.78873466949196,-1.5929184389262352,-0.0,-0.0
0.44,334.9184742953163,4022.9012165604754,138.79137652487623,-1.5925788844103501,-0.0,-0.0
0.46,334.85143300940183,4022.9877936758926,138.76585718616292,-1.5933839300976074,-0.0,-0.0
0.48,334.87823516297055,4022.992393352542,138.80801876696287,-1.5935505210002068,-0.0,-0.0
0.5,334.92990832067085,4022.9085748940442,138.87691677492725,-1.5930652736619253,-0.0,-0.0
0.52,334.94135378798427,4022.9315580514813,138.81050661622444,-1.592919406796088,-0.0,-0.0
0.54,334.876872501731,4022.9089699726132,138.82408556414586,-1.5927389651307984,-0.0,-0.0
0.56,334.8803257290774,4022.933049168145,138.8111010697629,-1.5927371405218531,-0.0,-0.0
0.58,334.84992955848776,4022.997521681821,138.83651566911593,-1.5932286099677935,-0.0,-0.0
0.6,334.84638134677976,4023.0109937512907,138.86192106171498,-1.5934456319781094,-0.0,-0.0
0.62,334.889948625156,4022.9716364056344,138.88786562432935,-1.5929514725405725,-0.0,-0.0
0.64,334.93407312263645,4022.903328575625,138.81910466023447,-1.5926176505721554,-0.0,-0.0
0.66,334.9232660933795,4022.907069856825,138.79783157954995,-1.5925274782732004,-0.0,-0.0
0.68,334.9084527507373,4022.9119861567992,138.82274074306233,-1.5926248631873687,-0.0,-0.0
0.7000000000000001,334.85142857788077,4022.89035910064,138.8203571972089,-1.5927786779283277,-0.0,-0.0
0.72,334.8097037989954,4022.9936057570185,138.82214533918668,-1.5939791195014792,-0.0,-0.0
0.74,334.84730685380634,4023.0245654061423,138.8234157524452,-1.5935304235589447,-0.0,-0.0
0.76,334.87511424932467,4023.008900118534,138.84456106070053,-1.5927769766474875,-0.0,-0.0
0.78,334.7902358541064,4022.854657173847,138.98014108576626,-1.593201273049843,-0.0,-0.0
0.8,334.9561985132941,4022.9227094680405,138.81393523635896,-1.5927783142587302,-0.0,-0.0
0.8200000000000001,334.9020495875969,4022.8913601901045,138.81576761583318,-1.5927386391384803,-0.0,-0.0
0.84,334.83054881324233,4022.962845655561,138.77229712346949,-1.5930962789070184,-0.0,-0.0
0.86,334.8363601837225,4023.0112982249725,138.80075606633423,-1.5934487734712723,-0.0,-0.0
0.88,334.8739265193636,4022.962159341749,138.84133225206054,-1.5933744619234598,-0.0,-0.0
0.9,334.88505540884603,4022.929365898907,138.85463743161466,-1.592874466622851,-0.0,-0.0
0.92,334.94104623569194,4022.916114371724,138.79695831492506,-1.5923437278172836,-0.0,-0.0
0.9400000000000001,334.91254709141526,4022.9110266950565,138.810942816525,-1.5925170946549732,-0.0,-0.0
0.96,334.8743305171989,4022.8965637547035,138.81858897290826,-1.5928318190396507,-0.0,-0.0
0.98,334.8172763405925,4022.97432828177,138.80085647699917,-1.5931960461542811,-0.0,-0.0
1.0,334.8512183149061,4023.0072953175777,138.79760751704484,-1.593463731114741,-0.0,-0.0
1.02,334.8706529313152,4023.0154826577696,138.85069621857483,-1.593300329296389,-0.0,-0.0
1.04,334.9284839631307,4022.910593792652,138.8370251215655,-1.5926918265263357,-0.0,-0.0
1.06,334.93251787627713,4022.9494377642386,138.7948554106163,-1.5925204060404916,-0.0,-0.0
1.08,334.9031361765034,4022.9239133799388,138.80302632571596,-1.5926878185341096,-0.0,-0.0
1.1,334.8371228481714,4022.936883643175,138.79316106920285,-1.5933678606231583,-0.0,-0.0
1.12,334.82815029663203,4022.9884225636397,138.81612430028483,-1.5932806968784787,-0.0,-0.0
1.1400000000000001,334.8907987257864,4023.003417744776,138.86801504351314,-1.5929289441720218,-0.0,-0.0
1.16,334.92101116731385,4022.9399837619276,138.85250201843186,-1.592869174249462,-0.0,-0.0
1.18,334.93202552631186,4022.9326515619587,138.80658833060042,-1.5928392590617089,-0.0,-0.0
1.2,334.92772668438585,4022.914947623142,138.777823876809,-1.5927076261906954,-0.0,-0.0
1.22,334.9045355222538,4022.91937901752,138.7727586605973,-1.5925310296258146,-0.0,-0.0
1.24,334.802527067024,4022.9868531185175,138.81895398471534,-1.593425037452423,-0.0,-0.0
1.26,334.86024625210837,4022.997899611692,138.85477703959089,-1.593553690554513,-0.0,-0.0
1.28,334.873897885356,4022.9823114495266,138.8341333303055,-1.5933792610404771,-0.0,-0.0
1.3,334.9193900181358,4022.931348557637,138.82727612838403,-1.5926266930809247,-0.0,-0.0
1.32,334.8862573342007,4022.922026367776,138.83017342342256,-1.5926610783856407,-0.0,-0.0
1.34,334.8676221166154,4022.9110232426056,138.81845359276423,-1.5927068009305423,-0.0,-0.0
1.36,334.80926082616105,4022.9656995329406,138.76064900758502,-1.593398925749308,-0.0,-0.0
1.3800000000000001,334.8432723466578,4023.0296534357044,138.8294416516551,-1.5935830554144228,-0.0,-0.0
1.4000000000000001,334.9062304054026,4022.991660330794,138.846035714458,-1.5932543328447097,-0.0,-0.0
1.42,334.9232030539161,4022.9387069587606,138.83809076289452,-1.5925419452011702,-0.0,-0.0
1.44,334.92216304125867,4022.931761949184,138.81057399761215,-1.592663872217554,-0.0,-0.0
1.46,334.9073230763052,4022.9257373409396,138.82363919416733,-1.5923617173289815,-0.0,-0.0
1.48,334.8762592867262,4022.894736803773,138.8047933103051,-1.5927194991246052,-0.0,-0.0
1.5,334.7950924942862,4022.973984006222,138.7835800018598,-1.5934258709419473,-0.0,-0.0
1.52,334.81569350139483,4023.0094388519415,138.82476043962063,-1.5937056889050956,-0.0,-0.0
1.54,334.88689398271083,4022.9527672692575,138.88011664523728,-1.5928016291377658,-0.0,-0.0
1.56,334.9291804005891,4022.92054472911,138.8088679335575,-1.5926444108269755,-0.0,-0.0
1.58,334.92848701049843,4022.931687848712,138.8049857549738,-1.592710187883036,-0.0,-0.0
1.6,334.89868196186933,4022.922440393729,138.7987479229305,-1.5928167781661904,-0.0,-0.0
1.62,334.8883107524933,4022.9208911222736,138.7943589857867,-1.5928647973730763,-0.0,-0.0
1.6400000000000001,334.84291881331694,4023.0116932956284,138.82327086616357,-1.59338316062399,-0.0,-0.0
1.6600000000000001,334.8526128286846,4022.9991534406795,138.83410387722537,-1.5935735634924035,-0.0,-0.0
1.68,334.9115073394947,4022.8813717115213,138.83251944520293,-1.592560666091682,-0.0,-0.0
