t_bag,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,linear_x_pct,angular_z_pct
0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.06448554992675781,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.10522937774658203,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.17769908905029297,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.2061314582824707,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.25235891342163086,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.3043243885040283,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.43160223960876465,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.4665520191192627,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.5118904113769531,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.6046414375305176,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.66668701171875,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.7068548202514648,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.802741289138794,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.8566021919250488,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.9883637428283691,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0152587890625,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.074772596359253,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.1039814949035645,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.1679465770721436,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.2082762718200684,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.2654783725738525,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.3061702251434326,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.418942928314209,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.4811358451843262,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.5193979740142822,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.558464527130127,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.6130609512329102,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.686631202697754,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.7118785381317139,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.7771995067596436,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.8336551189422607,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.8959052562713623,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.9594924449920654,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.0208215713500977,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.0715484619140625,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.1280579566955566,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.252671957015991,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.269378662109375,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.334141731262207,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.4220120906829834,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.521108627319336,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.563873529434204,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.616577386856079,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.6824657917022705,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.7158522605895996,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.777456521987915,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.8749635219573975,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.9153382778167725,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.9714133739471436,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.0750796794891357,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.1213202476501465,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.171656370162964,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.235959053039551,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.2764880657196045,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.4193360805511475,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.419386386871338,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.474668264389038,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.521393299102783,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.639402151107788,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.686264991760254,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.7370736598968506,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.7811620235443115,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.8451054096221924,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.8722550868988037,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.9475820064544678,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.9980361461639404,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.103631019592285,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.136301755905151,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.1746509075164795,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.305516958236694,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.3637120723724365,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.440507650375366,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.498600244522095,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.546006202697754,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.580821990966797,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.626659631729126,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.6947691440582275,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.732538223266602,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.785670518875122,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.831762075424194,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.8836870193481445,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
4.981871604919434,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.030770778656006,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.08574652671814,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.13390588760376,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.24452805519104,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.282167673110962,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.347502708435059,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.432155132293701,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.508108615875244,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.5307323932647705,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.6031036376953125,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.633462190628052,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.697167634963989,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.732940673828125,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.79340124130249,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.8868324756622314,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
5.987866401672363,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
6.04811692237854,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
6.097520351409912,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
6.148561954498291,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
6.1843297481536865,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
6.247109889984131,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
6.3425445556640625,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
6.342559576034546,-0.0,0.0,0.0,0.0,0.0,0.1269875206053257,-0.0,4.232917353510857
6.342573642730713,-0.0,0.0,0.0,0.0,0.0,0.27559659630060196,-0.0,9.186553210020065
6.351135730743408,-0.0,0.0,0.0,0.0,0.0,0.4737420380115509,-0.0,15.791401267051697
6.35116982460022,-0.0,0.0,0.0,0.0,0.0,0.845264732837677,-0.0,28.175491094589233
6.385937690734863,-0.0,0.0,0.0,0.0,0.0,1.2663238048553467,-0.0,42.21079349517822
6.385948181152344,-0.0,0.0,0.0,0.0,0.0,1.7616873979568481,-0.0,58.72291326522827
6.385956048965454,-0.0,0.0,0.0,0.0,0.0,2.03413724899292,-0.0,67.80457496643066
6.399660348892212,-0.0,0.0,0.0,0.0,0.0,2.2818190455436707,-0.0,76.06063485145569
6.399682521820068,-0.0,0.0,0.0,0.0,0.0,3.0,-0.0,100.0
6.4410560131073,-0.0,0.0,0.0,0.0,0.0,3.0,-0.0,100.0
6.507493495941162,-0.0,0.0,0.0,0.0,0.0,3.0,-0.0,100.0
6.558047294616699,-0.0,0.0,0.0,0.0,0.0,3.0,-0.0,100.0
6.670820236206055,-0.0,0.0,0.0,0.0,0.0,3.0,-0.0,100.0
6.756892681121826,-0.0,0.0,0.0,0.0,0.0,3.0,-0.0,100.0
6.798715829849243,-0.0,0.0,0.0,0.0,0.0,3.0,-0.0,100.0
6.855557680130005,-0.0,0.0,0.0,0.0,0.0,3.0,-0.0,100.0
6.919766664505005,0.1765238754451275,0.0,0.0,0.0,0.0,3.0,1.7652387544512749,100.0
6.919795036315918,0.37466930598020554,0.0,0.0,0.0,0.0,3.0,3.7466930598020554,100.0
6.9198081493377686,0.7709602117538452,0.0,0.0,0.0,0.0,3.0,7.709602117538452,100.0
6.9198222160339355,0.9691056311130524,0.0,0.0,0.0,0.0,3.0,9.691056311130524,100.0
6.919863700866699,1.1424829065799713,0.0,0.0,0.0,0.0,3.0,11.424829065799713,100.0
6.9498982429504395,1.4644692242145538,0.0,0.0,0.0,0.0,3.0,14.644692242145538,100.0
6.949932098388672,1.7121509313583374,0.0,0.0,0.0,0.0,3.0,17.121509313583374,100.0
6.9499595165252686,1.9598327279090881,0.0,0.0,0.0,0.0,3.0,19.59832727909088,100.0
6.9499781131744385,2.8019508719444275,0.0,0.0,0.0,0.0,3.0,28.019508719444275,100.0
6.979785203933716,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.003979921340942,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.055807828903198,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.105929374694824,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.151958227157593,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.254296064376831,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.308042526245117,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.410455942153931,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.467471361160278,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.55981183052063,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.609865188598633,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.664592027664185,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.704606056213379,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.7592387199401855,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.806506633758545,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.906798601150513,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
7.954257488250732,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.062864780426025,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.106402158737183,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.15665602684021,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.20596981048584,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.257251739501953,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.31169867515564,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.405517816543579,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.459800243377686,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.56600308418274,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.607072114944458,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.657697677612305,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.707131624221802,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.758972406387329,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.813485383987427,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
8.890443801879883,3.0,0.0,0.0,0.0,0.0,3.0,30.0,100.0
