t_bag,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,linear_x_pct,angular_z_pct
0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0791165828704834,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.10393619537353516,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.21958208084106445,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.2506444454193115,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.31175971031188965,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.37433600425720215,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.41222691535949707,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.5062558650970459,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.553290843963623,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.6033294200897217,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.7078022956848145,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.7534360885620117,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.8187615871429443,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.9120337963104248,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.9671730995178223,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.03611421585083,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.1043894290924072,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.1539664268493652,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.2201757431030273,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.3031206130981445,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.359391689300537,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.4555933475494385,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.5533301830291748,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.6052122116088867,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.7061822414398193,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.75779390335083,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.8838696479797363,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.9176456928253174,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.9578192234039307,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.0125789642333984,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.0553975105285645,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.1142351627349854,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.1840009689331055,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.2595415115356445,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.382309913635254,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.5989625453948975,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.6000282764434814,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.6264781951904297,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.6730306148529053,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.7137179374694824,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.7621185779571533,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.81200909614563,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.8651859760284424,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.9122440814971924,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2.9685885906219482,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.0642588138580322,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.109445095062256,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.1653425693511963,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.270373821258545,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.3090405464172363,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.3720953464508057,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.4138970375061035,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.4804346561431885,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.5610921382904053,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.664815902709961,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.7104146480560303,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.759647846221924,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.810873508453369,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.8688578605651855,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.9086642265319824,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
3.9516773223876953,0.05268297716975212,0.0,0.0,0.0,0.0,-0.0,0.49170778691768646,-0.0
3.951775312423706,0.1269875206053257,0.0,0.0,0.0,0.0,-0.0,1.1852168589830399,-0.0
3.9518117904663086,0.20129205286502838,0.0,0.0,0.0,0.0,-0.0,1.878725826740265,-0.0
3.960413694381714,0.39943747222423553,0.0,0.0,0.0,0.0,-0.0,3.728083074092865,-0.0
3.9604437351226807,0.5232783704996109,0.0,0.0,0.0,0.0,-0.0,4.883931457996368,-0.0
3.975374460220337,0.7709602117538452,0.0,0.0,0.0,0.0,-0.0,7.195628643035889,-0.0
3.997469902038574,1.7616873979568481,0.0,0.0,0.0,0.0,-0.0,16.442415714263916,-0.0
